7955.ENSDARP00000027118	Q5PRD0
7955.ENSDARP00000060518	E7F1L0
7955.ENSDARP00000111375	E7F1U9
7955.ENSDARP00000099551	E7F2U6
7955.ENSDARP00000111264	E7F310
7955.ENSDARP00000003409	E7F3Q0
7955.ENSDARP00000107318	E7F4F4
7955.ENSDARP00000016841	E7F5U6
7955.ENSDARP00000103961	E7F6A7
7955.ENSDARP00000097526	E7F6P1
7955.ENSDARP00000052917	E7F9B4
7955.ENSDARP00000114456	E7F9E8
7955.ENSDARP00000088493	E7F9F7
7955.ENSDARP00000088840	E7FAD0
7955.ENSDARP00000109926	E7FAR7
7955.ENSDARP00000106843	E7FDF1
7955.ENSDARP00000090872	E7FDI6
7955.ENSDARP00000104491	E7FEP3
7955.ENSDARP00000082292	E7FF65
7955.ENSDARP00000103390	F1Q796
7955.ENSDARP00000097796	F1QKX7
7955.ENSDARP00000000952	F1QL50
7955.ENSDARP00000020465	F1QN48
7955.ENSDARP00000003177	F1QSC5
7955.ENSDARP00000108729	F1QV26
7955.ENSDARP00000107628	F1R6G4
7955.ENSDARP00000121221	F1R8C2
7955.ENSDARP00000087988	F1R8V5
7955.ENSDARP00000043960	F1R9R1
7955.ENSDARP00000104920	F1RAV0
7955.ENSDARP00000112264	F1RE36
7955.ENSDARP00000023877	Q6NXB9
7955.ENSDARP00000043125	Q8JHU4
7955.ENSDARP00000069157	Q90XP6
7955.ENSDARP00000104743	E7EY14
7955.ENSDARP00000098249	E7EZ17
7955.ENSDARP00000069045	E7FBS3
7955.ENSDARP00000098608	E7FBU2
7955.ENSDARP00000103408	F1Q745
7955.ENSDARP00000103393	F1Q795
7955.ENSDARP00000111993	F1QED4
7955.ENSDARP00000057051	F1QKZ7
7955.ENSDARP00000004889	Q5MB23
7955.ENSDARP00000097717	Q7SXB6
7955.ENSDARP00000047307	Q9W6S2
7955.ENSDARP00000091084	C4XVB5
7955.ENSDARP00000069754	F1Q8E1
7955.ENSDARP00000007708	F1Q953
7955.ENSDARP00000054087	F1Q980
7955.ENSDARP00000066490	F1QAW7
7955.ENSDARP00000118619	F1QB13
7955.ENSDARP00000094421	F1QBR5
7955.ENSDARP00000106133	F1QBR7
7955.ENSDARP00000114297	F1QF16
7955.ENSDARP00000098453	F1QF72
7955.ENSDARP00000015335	F1QFN2
7955.ENSDARP00000056898	F1QGK2
7955.ENSDARP00000110877	F1QH43
7955.ENSDARP00000065035	F1QHC5
7955.ENSDARP00000003248	F1QHU9
7955.ENSDARP00000114902	F1QHX8
7955.ENSDARP00000039524	F1QJ57
7955.ENSDARP00000069296	F1QLE5
7955.ENSDARP00000120870	F1QLJ6
7955.ENSDARP00000114091	F1QMY9
7955.ENSDARP00000070510	F1QND8
7955.ENSDARP00000094165	F1QPC7
7955.ENSDARP00000126216	F1QPS8
7955.ENSDARP00000108551	F1QQV5
7955.ENSDARP00000076931	F1QRR6
7955.ENSDARP00000122422	F1QSE8
7955.ENSDARP00000122091	F1QSL0
7955.ENSDARP00000108884	F1QSX9
7955.ENSDARP00000110387	F1QTB4
7955.ENSDARP00000056961	F1QTH3
7955.ENSDARP00000018863	F1QV93
7955.ENSDARP00000002858	F1QVD1
7955.ENSDARP00000032748	F1QXP8
7955.ENSDARP00000070420	F1QZ17
7955.ENSDARP00000017103	F1R0E4
7955.ENSDARP00000104593	F1R1H6
7955.ENSDARP00000104565	F1R1J6
7955.ENSDARP00000067933	F1R1U1
7955.ENSDARP00000121769	F1R2Z0
7955.ENSDARP00000121751	F1R3K6
7955.ENSDARP00000121022	F1R3U6
7955.ENSDARP00000093069	F1R434
7955.ENSDARP00000121981	F1R5P1
7955.ENSDARP00000119554	F1R7X2
7955.ENSDARP00000102582	F1R895
7955.ENSDARP00000096766	F1R8I8
7955.ENSDARP00000058465	F1R8L1
7955.ENSDARP00000067460	F1RAX9
7955.ENSDARP00000042677	F1RCE4
7955.ENSDARP00000071856	F1RCX8
7955.ENSDARP00000107745	F1RDZ0
7955.ENSDARP00000083503	A2BIC5
7955.ENSDARP00000051080	A2CE51
7955.ENSDARP00000083110	A5PMC3
7955.ENSDARP00000098698	A5PMP8
7955.ENSDARP00000011317	B0S4Z5
7955.ENSDARP00000122325	B0V330
7955.ENSDARP00000100089	B8A4Q1
7955.ENSDARP00000004281	B8A511
7955.ENSDARP00000065651	B8A5H9
7955.ENSDARP00000006482	B8JIG6
7955.ENSDARP00000083812	F1Q7I9
7955.ENSDARP00000066085	F1Q966
7955.ENSDARP00000100807	F1QFE8
7955.ENSDARP00000079374	F1R0I1
7955.ENSDARP00000051258	F1R0Q3
7955.ENSDARP00000116060	F1RCS0
7955.ENSDARP00000059606	H9GXD8
7955.ENSDARP00000068603	H9GXG1
7955.ENSDARP00000091703	H9GXP6
7955.ENSDARP00000105360	H9GYA9
7955.ENSDARP00000106249	H9GYF0
7955.ENSDARP00000106601	H9GYH0
7955.ENSDARP00000112040	H9GZC8
7955.ENSDARP00000112409	H9GZF0
7955.ENSDARP00000086843	Q08CG2
7955.ENSDARP00000110956	Q08CS5
7955.ENSDARP00000050948	Q08ES3
7955.ENSDARP00000113914	Q1L8Q9
7955.ENSDARP00000088966	Q6BE22
7955.ENSDARP00000002470	Q6DH17
7955.ENSDARP00000020522	Q6DRK8
7955.ENSDARP00000069031	A0MGZ0
7955.ENSDARP00000094286	A5WW88
7955.ENSDARP00000072728	A6H8Q7
7955.ENSDARP00000104690	E7EYF1
7955.ENSDARP00000111607	E7EZC5
7955.ENSDARP00000098162	E7EZI9
7955.ENSDARP00000110764	E7F1F9
7955.ENSDARP00000068451	E7F4L7
7955.ENSDARP00000108710	E7F6I6
7955.ENSDARP00000110645	E7F840
7955.ENSDARP00000124162	E7F8N5
7955.ENSDARP00000080178	E7F995
7955.ENSDARP00000098883	E7F9P7
7955.ENSDARP00000017875	E7FA06
7955.ENSDARP00000074851	E7FA89
7955.ENSDARP00000106608	E7FAJ2
7955.ENSDARP00000098783	E7FBB1
7955.ENSDARP00000100507	E7FF72
7955.ENSDARP00000087253	E7FF94
7955.ENSDARP00000009334	E7FGU8
7955.ENSDARP00000078554	E7FH33
7955.ENSDARP00000078496	F1Q632
7955.ENSDARP00000120649	F1QBG7
7955.ENSDARP00000107423	F1QCX8
7955.ENSDARP00000056539	F1QNI9
7955.ENSDARP00000061496	F1QXE0
7955.ENSDARP00000102219	F1QXP6
7955.ENSDARP00000114062	F1QXQ3
7955.ENSDARP00000094756	F1R2E8
7955.ENSDARP00000107854	F1R2M2
7955.ENSDARP00000106572	F1R7U8
7955.ENSDARP00000121355	F1R942
7955.ENSDARP00000090006	Q6P118
7955.ENSDARP00000050237	Q8JH37
7955.ENSDARP00000025485	Q9I944
7955.ENSDARP00000095220	F1Q4Z6
7955.ENSDARP00000103689	F1Q7W3
7955.ENSDARP00000103603	F1Q810
7955.ENSDARP00000103600	F1Q811
7955.ENSDARP00000087522	F1Q8N2
7955.ENSDARP00000114362	F1Q9Y2
7955.ENSDARP00000007394	F1QAI1
7955.ENSDARP00000116259	F1QEI5
7955.ENSDARP00000086415	F1QF96
7955.ENSDARP00000126216	F1QFK5
7955.ENSDARP00000106755	F1QFW6
7955.ENSDARP00000089043	F1QHA5
7955.ENSDARP00000041904	F1QHM7
7955.ENSDARP00000018673	F1QHW8
7955.ENSDARP00000120545	F1QLB1
7955.ENSDARP00000094882	F1QMW9
7955.ENSDARP00000105241	F1QPL2
7955.ENSDARP00000059705	F1QPM4
7955.ENSDARP00000122424	F1QSE5
7955.ENSDARP00000038292	F1QSQ6
7955.ENSDARP00000114281	F1QSZ9
7955.ENSDARP00000110336	F1QU30
7955.ENSDARP00000056207	F1QVH0
7955.ENSDARP00000088712	F1QVH1
7955.ENSDARP00000090563	F1QVS0
7955.ENSDARP00000056150	F1QZ04
7955.ENSDARP00000032669	F1QZ78
7955.ENSDARP00000093698	F1R0H5
7955.ENSDARP00000121419	F1R0M6
7955.ENSDARP00000104753	F1R0T0
7955.ENSDARP00000008780	F1R1M7
7955.ENSDARP00000100458	F1R1U8
7955.ENSDARP00000034893	F1R2F3
7955.ENSDARP00000105166	F1R685
7955.ENSDARP00000096835	F1R6B9
7955.ENSDARP00000121592	F1R6R1
7955.ENSDARP00000114759	F1R775
7955.ENSDARP00000013350	F1R7K8
7955.ENSDARP00000104015	F1R7Q7
7955.ENSDARP00000119947	F1R7U0
7955.ENSDARP00000100116	F1R7Z9
7955.ENSDARP00000105622	F1R856
7955.ENSDARP00000096043	F1R872
7955.ENSDARP00000096037	F1R875
7955.ENSDARP00000112982	F1R8J3
7955.ENSDARP00000084315	F1R8T4
7955.ENSDARP00000060033	F1R8W0
7955.ENSDARP00000110546	F1RCA5
7955.ENSDARP00000069381	F1RE32
7955.ENSDARP00000078717	F1RE44
7955.ENSDARP00000112468	F1REL2
7955.ENSDARP00000052861	A4VAK5
7955.ENSDARP00000107068	B8A5C7
7955.ENSDARP00000114326	B8JI05
7955.ENSDARP00000017331	F1QQT6
7955.ENSDARP00000101980	F1QX68
7955.ENSDARP00000106156	F1RAL3
7955.ENSDARP00000104963	F1RAS1
7955.ENSDARP00000109714	F6N9G2
7955.ENSDARP00000105524	H9GYC0
7955.ENSDARP00000106219	H9GYE8
7955.ENSDARP00000106314	H9GYF4
7955.ENSDARP00000106393	H9GYF8
7955.ENSDARP00000108508	H9GYR2
7955.ENSDARP00000112280	H9GZE5
7955.ENSDARP00000048437	Q1LX06
7955.ENSDARP00000110487	Q6DH09
7955.ENSDARP00000004325	Q6DH37
7955.ENSDARP00000116988	A0A0A0MPS0
7955.ENSDARP00000115164	B0S506
7955.ENSDARP00000097926	B0S755
7955.ENSDARP00000119224	B8A6A1
7955.ENSDARP00000067396	B8JLT4
7955.ENSDARP00000094505	B8JLZ4
7955.ENSDARP00000046343	E7F0Y1
7955.ENSDARP00000107725	E7F0Y9
7955.ENSDARP00000111372	E7F1V0
7955.ENSDARP00000099306	E7F2B0
7955.ENSDARP00000118855	E7F2C3
7955.ENSDARP00000107527	E7F2P2
7955.ENSDARP00000068400	E7F4N4
7955.ENSDARP00000008134	E7F5G0
7955.ENSDARP00000100628	E7F5Q2
7955.ENSDARP00000108488	E7F7J6
7955.ENSDARP00000110762	E7F7N0
7955.ENSDARP00000108385	E7F7Z6
7955.ENSDARP00000098845	E7FA63
7955.ENSDARP00000108021	E7FAD5
7955.ENSDARP00000057106	E7FB85
7955.ENSDARP00000021079	E7FC68
7955.ENSDARP00000052178	E7FC97
7955.ENSDARP00000090987	E7FCK6
7955.ENSDARP00000122377	E7FDZ2
7955.ENSDARP00000100591	E7FEJ2
7955.ENSDARP00000095196	E7FG45
7955.ENSDARP00000076910	Q1L683
7955.ENSDARP00000071581	F1QLG2
7955.ENSDARP00000068649	F1QZ27
7955.ENSDARP00000070753	F1QZE2
7955.ENSDARP00000087753	F1R621
7955.ENSDARP00000121266	F1R655
7955.ENSDARP00000025210	F1RCN7
7955.ENSDARP00000025205	F1RCP3
7955.ENSDARP00000075249	Q9IAA9
7955.ENSDARP00000043750	F1Q646
7955.ENSDARP00000092184	F1Q8A6
7955.ENSDARP00000055339	F1Q8G6
7955.ENSDARP00000092401	F1Q8Y0
7955.ENSDARP00000042520	F1QAN8
7955.ENSDARP00000118128	F1QBP3
7955.ENSDARP00000093677	F1QC58
7955.ENSDARP00000062844	F1QC76
7955.ENSDARP00000030680	F1QGN3
7955.ENSDARP00000089128	F1QKB6
7955.ENSDARP00000110994	F1QMD6
7955.ENSDARP00000114099	F1QMY3
7955.ENSDARP00000018012	F1QPH8
7955.ENSDARP00000090875	F1QQH3
7955.ENSDARP00000110764	F1QT14
7955.ENSDARP00000123836	F1QUR2
7955.ENSDARP00000026821	F1QVC8
7955.ENSDARP00000090658	F1QWG9
7955.ENSDARP00000012264	F1R0Q1
7955.ENSDARP00000081548	F1R0Z7
7955.ENSDARP00000104610	F1R196
7955.ENSDARP00000103404	F1R1G3
7955.ENSDARP00000104432	F1R204
7955.ENSDARP00000126393	F1R402
7955.ENSDARP00000013430	F1R8E3
7955.ENSDARP00000121495	F1R8Y3
7955.ENSDARP00000095151	F1R924
7955.ENSDARP00000119835	F1R9E4
7955.ENSDARP00000114441	F1RAF6
7955.ENSDARP00000003359	F1RAQ9
7955.ENSDARP00000113139	F1RAR5
7955.ENSDARP00000104915	F1RAV1
7955.ENSDARP00000124494	F1RDA3
7955.ENSDARP00000094127	F1RDZ7
7955.ENSDARP00000119989	A3KQ87
7955.ENSDARP00000105548	A7MBW5
7955.ENSDARP00000116092	B0S569
7955.ENSDARP00000101478	B0S5Q7
7955.ENSDARP00000108133	B0S8G4
7955.ENSDARP00000018114	B0UYY8
7955.ENSDARP00000075304	B0V2R7
7955.ENSDARP00000101815	B8JME4
7955.ENSDARP00000037757	H9GX85
7955.ENSDARP00000107510	H9GYL2
7955.ENSDARP00000111595	H9GZA1
7955.ENSDARP00000115810	H9GZH2
7955.ENSDARP00000001807	K4FBI1
7955.ENSDARP00000125926	M9MME6
7955.ENSDARP00000119977	Q1L875
7955.ENSDARP00000094560	Q1MT02
7955.ENSDARP00000111810	Q503D5
7955.ENSDARP00000061761	Q6B335
7955.ENSDARP00000099241	Q6DN89
7955.ENSDARP00000003766	Q6P7E2
7955.ENSDARP00000025803	F1QEC4
7955.ENSDARP00000086442	F1QF85
7955.ENSDARP00000110098	F1QSM7
7955.ENSDARP00000108393	F1QTX3
7955.ENSDARP00000069236	F1QZI1
7955.ENSDARP00000009901	F1QZL7
7955.ENSDARP00000016213	F1QZL8
7955.ENSDARP00000079977	F1QZX4
7955.ENSDARP00000113032	F1R0C2
7955.ENSDARP00000096471	F1R6I0
7955.ENSDARP00000084452	F1R6J7
7955.ENSDARP00000119591	F1R784
7955.ENSDARP00000106400	Q7ZZ83
7955.ENSDARP00000090064	F1Q5S7
7955.ENSDARP00000030180	F1Q8Y6
7955.ENSDARP00000108063	F1QA66
7955.ENSDARP00000086934	F1QBJ9
7955.ENSDARP00000074890	F1QBY0
7955.ENSDARP00000123457	F1QGT8
7955.ENSDARP00000116548	F1QHB6
7955.ENSDARP00000111323	F1QJ45
7955.ENSDARP00000053813	F1QJ58
7955.ENSDARP00000070556	F1QNB6
7955.ENSDARP00000123498	F1QNP1
7955.ENSDARP00000059794	F1QPG2
7955.ENSDARP00000048468	F1QPW3
7955.ENSDARP00000026566	F1QUP2
7955.ENSDARP00000110057	F1QUW0
7955.ENSDARP00000101801	F1QWE7
7955.ENSDARP00000104417	F1R212
7955.ENSDARP00000072403	F1R283
7955.ENSDARP00000093185	F1R2K7
7955.ENSDARP00000008636	F1R2L8
7955.ENSDARP00000107853	F1R2M3
7955.ENSDARP00000100132	F1R2N7
7955.ENSDARP00000116247	F1R3B6
7955.ENSDARP00000122324	F1R495
7955.ENSDARP00000075729	F1R8A7
7955.ENSDARP00000075984	F1R8X1
7955.ENSDARP00000121339	F1R968
7955.ENSDARP00000107044	F1R971
7955.ENSDARP00000124282	F1RAK4
7955.ENSDARP00000011194	F1RDM3
7955.ENSDARP00000087097	F1RDU4
7955.ENSDARP00000099032	F1RDW4
7955.ENSDARP00000118033	A2BE84
7955.ENSDARP00000115029	A5PMK8
7955.ENSDARP00000018348	B0S5J9
7955.ENSDARP00000113511	B0V0V4
7955.ENSDARP00000116542	B0V2T0
7955.ENSDARP00000122368	B8JIR6
7955.ENSDARP00000025722	B8JKS6
7955.ENSDARP00000122377	F6NX32
7955.ENSDARP00000098668	H9GXV8
7955.ENSDARP00000099983	H9GXY3
7955.ENSDARP00000105896	H9GYD1
7955.ENSDARP00000108140	H9GYN5
7955.ENSDARP00000108375	H9GYQ2
7955.ENSDARP00000111220	H9GZ79
7955.ENSDARP00000116388	H9GZH7
7955.ENSDARP00000007196	K9L5F8
7955.ENSDARP00000059819	Q1LUW2
7955.ENSDARP00000064800	Q1LV51
7955.ENSDARP00000117743	Q1LVD8
7955.ENSDARP00000084055	Q1LW14
7955.ENSDARP00000052802	Q1LX31
7955.ENSDARP00000007948	Q1LYP7
7955.ENSDARP00000121180	Q568N1
7955.ENSDARP00000042079	Q5RHW1
7955.ENSDARP00000119179	Q5TZ29
7955.ENSDARP00000062023	Q6DBS1
7955.ENSDARP00000107416	Q6DH90
7955.ENSDARP00000014964	Q7SXZ0
7955.ENSDARP00000096652	B8JLM2
7955.ENSDARP00000123498	E9QBN9
7955.ENSDARP00000023371	E9QBY1
7955.ENSDARP00000081773	Q1LYF7
7955.ENSDARP00000101175	E9QBL8
7955.ENSDARP00000112519	E9QBN1
7955.ENSDARP00000123458	E9QC09
7955.ENSDARP00000114114	E9QC51
7955.ENSDARP00000112483	E9QCG3
7955.ENSDARP00000017532	E9QH66
7955.ENSDARP00000012210	G1K2G1
7955.ENSDARP00000022858	G1K2H9
7955.ENSDARP00000104471	Q1LWC5
7955.ENSDARP00000060136	B0S589
7955.ENSDARP00000107674	G1K2J2
7955.ENSDARP00000125590	H0WFF8
7955.ENSDARP00000048072	E9QBD3
7955.ENSDARP00000121448	E9QBH6
7955.ENSDARP00000125594	E9QBT2
7955.ENSDARP00000116922	E9QC38
7955.ENSDARP00000118091	E9QCG6
7955.ENSDARP00000036145	B1H1H0
7955.ENSDARP00000110356	I6LC30
7955.ENSDARP00000014631	Q3ZB91
7955.ENSDARP00000067496	Q5U400
7955.ENSDARP00000110546	Q6DC80
7955.ENSDARP00000033455	E9QBW6
7955.ENSDARP00000060934	E9QC35
7955.ENSDARP00000119631	E9QCJ4
7955.ENSDARP00000012352	G1K2G3
7955.ENSDARP00000107356	G1K2J5
7955.ENSDARP00000105884	A2RRW1
7955.ENSDARP00000040498	A2VCX8
7955.ENSDARP00000102277	B0JYH7
7955.ENSDARP00000093995	B7ZVK6
7955.ENSDARP00000099353	Q4KMI0
7955.ENSDARP00000063059	Q5SYE4
7955.ENSDARP00000088418	A5PL66
7955.ENSDARP00000125565	H0WFD3
7955.ENSDARP00000125595	H0WFG3
7955.ENSDARP00000102026	Q58EA8
7955.ENSDARP00000064974	E9QCC8
7955.ENSDARP00000060937	B0S668
7955.ENSDARP00000115290	B0V3F9
7955.ENSDARP00000103712	B1H1J0
7955.ENSDARP00000125313	H0WEN5
7955.ENSDARP00000125318	H0WEP0
7955.ENSDARP00000028305	H2L2P5
7955.ENSDARP00000083251	Q5U3C6
7955.ENSDARP00000058875	A5PLF4
7955.ENSDARP00000117264	E9QCH7
7955.ENSDARP00000113107	E9QDN7
7955.ENSDARP00000114486	E9QE26
7955.ENSDARP00000119572	E9QEI0
7955.ENSDARP00000039403	E9QER2
7955.ENSDARP00000114619	E9QEU2
7955.ENSDARP00000113396	E9QFY4
7955.ENSDARP00000004667	E9QG02
7955.ENSDARP00000055491	E9QG17
7955.ENSDARP00000103555	E9QG41
7955.ENSDARP00000114107	E9QGP0
7955.ENSDARP00000122464	E9QGS4
7955.ENSDARP00000122262	E9QHE6
7955.ENSDARP00000072712	E9QI47
7955.ENSDARP00000092075	E9QIJ0
7955.ENSDARP00000006001	E9QIP1
7955.ENSDARP00000121323	E9QIX6
7955.ENSDARP00000082874	F1QMY0
7955.ENSDARP00000114300	F1QSM1
7955.ENSDARP00000105622	F1R3N0
7955.ENSDARP00000072581	F1R4X1
7955.ENSDARP00000113522	F1RAZ7
7955.ENSDARP00000006065	Q5SNU9
7955.ENSDARP00000033960	Q7SXB9
7955.ENSDARP00000008736	Q7SZP5
7955.ENSDARP00000056744	Q7T2B6
7955.ENSDARP00000011703	X1WHW7
7955.ENSDARP00000114004	E9QDF7
7955.ENSDARP00000067353	E9QDZ6
7955.ENSDARP00000121719	E9QEZ4
7955.ENSDARP00000113353	E9QFS9
7955.ENSDARP00000053606	E9QH45
7955.ENSDARP00000111265	F1QJX6
7955.ENSDARP00000122176	F1QWZ1
7955.ENSDARP00000068382	F1QY19
7955.ENSDARP00000020581	F1R4J4
7955.ENSDARP00000123502	F1RBB7
7955.ENSDARP00000125424	H0WEZ4
7955.ENSDARP00000060342	Q7T2E4
7955.ENSDARP00000100232	X1WHR5
7955.ENSDARP00000110277	E9QCX5
7955.ENSDARP00000123309	E9QFW9
7955.ENSDARP00000125152	E9QGQ5
7955.ENSDARP00000120962	E9QI89
7955.ENSDARP00000071903	F1QAI4
7955.ENSDARP00000109715	F1QDC1
7955.ENSDARP00000120080	F1QDM7
7955.ENSDARP00000039426	F1QE19
7955.ENSDARP00000077949	F1QG65
7955.ENSDARP00000087985	F1QK73
7955.ENSDARP00000105045	F1QR99
7955.ENSDARP00000068532	F1QXR3
7955.ENSDARP00000105699	F1QY45
7955.ENSDARP00000089135	F1QY48
7955.ENSDARP00000105944	F1QYM6
7955.ENSDARP00000082624	F1QYP8
7955.ENSDARP00000075918	F1R4I7
7955.ENSDARP00000114270	F1RBS7
7955.ENSDARP00000109802	Q7ZV48
7955.ENSDARP00000082612	X1WBE7
7955.ENSDARP00000102466	X1WGD7
7955.ENSDARP00000107032	X1WHE9
7955.ENSDARP00000088677	X1WI00
7955.ENSDARP00000043340	A2CE80
7955.ENSDARP00000117119	A5PMH4
7955.ENSDARP00000122980	A7YXZ5
7955.ENSDARP00000013267	A7YYH8
7955.ENSDARP00000073195	A8KAZ5
7955.ENSDARP00000079466	A8KB15
7955.ENSDARP00000091830	Q1L978
7955.ENSDARP00000008954	Q502P1
7955.ENSDARP00000088030	Q50J67
7955.ENSDARP00000011196	Q5SPH2
7955.ENSDARP00000109970	Q7ZW05
7955.ENSDARP00000048639	Q7ZW97
7955.ENSDARP00000024683	Q7ZZ73
7955.ENSDARP00000107071	Q803C5
7955.ENSDARP00000074593	A8KBU5
7955.ENSDARP00000094506	B0CM12
7955.ENSDARP00000114776	E9QE99
7955.ENSDARP00000114612	E9QF46
7955.ENSDARP00000111218	F1QRP4
7955.ENSDARP00000114457	F1R4G3
7955.ENSDARP00000088088	F1RB34
7955.ENSDARP00000109622	I3IS78
7955.ENSDARP00000085316	I3IT55
7955.ENSDARP00000034350	I3VB58
7955.ENSDARP00000118824	Q4V8Y9
7955.ENSDARP00000092248	Q7T2V9
7955.ENSDARP00000096532	Q8AW17
7955.ENSDARP00000122737	C7U130
7955.ENSDARP00000072494	E9QD42
7955.ENSDARP00000114072	E9QDE3
7955.ENSDARP00000114769	E9QDR5
7955.ENSDARP00000055442	E9QDZ8
7955.ENSDARP00000102588	E9QF14
7955.ENSDARP00000113170	E9QGW7
7955.ENSDARP00000118781	E9QI15
7955.ENSDARP00000117370	E9QJ13
7955.ENSDARP00000120129	F1QD54
7955.ENSDARP00000110327	F1QDM1
7955.ENSDARP00000111690	F1QJN7
7955.ENSDARP00000091658	F1QK42
7955.ENSDARP00000065355	F1QK59
7955.ENSDARP00000106190	F1QKM6
7955.ENSDARP00000110484	F1QRP8
7955.ENSDARP00000076212	F1QRW7
7955.ENSDARP00000112330	F1QXY1
7955.ENSDARP00000102950	F1QY09
7955.ENSDARP00000022294	F1R508
7955.ENSDARP00000005582	F1RB94
7955.ENSDARP00000017531	F1RBA3
7955.ENSDARP00000031816	F1RBA5
7955.ENSDARP00000116881	F1RBM2
7955.ENSDARP00000100405	F1RC74
7955.ENSDARP00000086161	G9JKB4
7955.ENSDARP00000091474	Q7ZU34
7955.ENSDARP00000110228	U3JA95
7955.ENSDARP00000097640	X1WGQ8
7955.ENSDARP00000083252	A2BG46
7955.ENSDARP00000103939	A2BI17
7955.ENSDARP00000094926	A8R4A6
7955.ENSDARP00000123009	B0S632
7955.ENSDARP00000049623	B7ZD55
7955.ENSDARP00000114441	B8JIS4
7955.ENSDARP00000125260	H0WEI2
7955.ENSDARP00000070510	I3ISB5
7955.ENSDARP00000066758	Q4V8W4
7955.ENSDARP00000076266	Q4V9L0
7955.ENSDARP00000108595	Q5I9I8
7955.ENSDARP00000088110	A2CET1
7955.ENSDARP00000070873	A5WVQ0
7955.ENSDARP00000097647	A8E0X0
7955.ENSDARP00000105030	A8E551
7955.ENSDARP00000100307	A8E571
7955.ENSDARP00000112840	B0R147
7955.ENSDARP00000115873	B0V2S4
7955.ENSDARP00000010904	B7ZD71
7955.ENSDARP00000099293	B8K0F5
7955.ENSDARP00000125764	I3IS96
7955.ENSDARP00000124248	I3ISQ0
7955.ENSDARP00000004826	I3ISS6
7955.ENSDARP00000002746	I3IT92
7955.ENSDARP00000126183	I3ITC0
7955.ENSDARP00000124515	I3ITC6
7955.ENSDARP00000059868	Q1L8Y8
7955.ENSDARP00000013157	Q1LU92
7955.ENSDARP00000020566	Q5RG39
7955.ENSDARP00000067164	Q5RHU6
7955.ENSDARP00000072980	Q5SNQ3
7955.ENSDARP00000115509	Q8JFS5
7955.ENSDARP00000003320	E9QCZ9
7955.ENSDARP00000112681	E9QD47
7955.ENSDARP00000093207	E9QDA9
7955.ENSDARP00000114927	E9QDL2
7955.ENSDARP00000080637	E9QDS2
7955.ENSDARP00000105379	E9QE64
7955.ENSDARP00000079665	E9QGX9
7955.ENSDARP00000113946	E9QHZ6
7955.ENSDARP00000117469	E9QIS7
7955.ENSDARP00000062184	F1QKK3
7955.ENSDARP00000076910	F1QRU1
7955.ENSDARP00000064232	F1QRW8
7955.ENSDARP00000056150	F1QXZ4
7955.ENSDARP00000070667	F1QY35
7955.ENSDARP00000117638	F1QY79
7955.ENSDARP00000061761	F1R4R9
7955.ENSDARP00000072956	F1R4V8
7955.ENSDARP00000107991	F1RB84
7955.ENSDARP00000051182	F1RC28
7955.ENSDARP00000124722	Q7ZU37
7955.ENSDARP00000095248	C7G095
7955.ENSDARP00000118732	U3JAB5
7955.ENSDARP00000080966	U3JAH2
7955.ENSDARP00000112402	U3JAQ6
7955.ENSDARP00000098958	X1WGN8
7955.ENSDARP00000067210	A7YY04
7955.ENSDARP00000072478	A7YYI7
7955.ENSDARP00000108362	A7YYJ7
7955.ENSDARP00000096360	A8E5K7
7955.ENSDARP00000111034	A8KBQ7
7955.ENSDARP00000111902	A8KC49
7955.ENSDARP00000120066	A8WHM9
7955.ENSDARP00000076830	B8A5Z7
7955.ENSDARP00000114977	B8JIN6
7955.ENSDARP00000103837	B8JMZ7
7955.ENSDARP00000058490	I3ITH5
7955.ENSDARP00000125564	I3ITI9
7955.ENSDARP00000125815	I3ITP0
7955.ENSDARP00000109175	Q1LWP1
7955.ENSDARP00000126369	Q4VBU6
7955.ENSDARP00000004747	Q567D0
7955.ENSDARP00000033668	Q5NE10
7955.ENSDARP00000113219	Q6PBU3
7955.ENSDARP00000022759	Q8JGT1
7955.ENSDARP00000062683	Q8JI35
7955.ENSDARP00000066834	Q9W6E4
7955.ENSDARP00000006400	Q9W6T8
7955.ENSDARP00000035524	A2AWA2
7955.ENSDARP00000084604	A2BHL9
7955.ENSDARP00000116366	A2CEY0
7955.ENSDARP00000114770	A5PF23
7955.ENSDARP00000107530	A5WVP5
7955.ENSDARP00000101860	A5XCC5
7955.ENSDARP00000050870	B0R0F4
7955.ENSDARP00000117922	B0S5H7
7955.ENSDARP00000056644	B0S627
7955.ENSDARP00000119750	B0S7L9
7955.ENSDARP00000121720	B0UYM1
7955.ENSDARP00000098697	B0V1L5
7955.ENSDARP00000006732	B8A6H6
7955.ENSDARP00000099349	B8K0D2
7955.ENSDARP00000107525	E7F2P3
7955.ENSDARP00000125311	H0WE83
7955.ENSDARP00000100256	O42543
7955.ENSDARP00000059038	Q1L8A1
7955.ENSDARP00000119859	Q1LVT8
7955.ENSDARP00000094326	Q1MT29
7955.ENSDARP00000016772	Q7SZ54
7955.ENSDARP00000037410	Q802X5
7955.ENSDARP00000104772	Q8JH44
7955.ENSDARP00000028107	F1Q6C9
7955.ENSDARP00000109278	F1QDX8
7955.ENSDARP00000109133	F1QGX5
7955.ENSDARP00000117977	F1QYI4
7955.ENSDARP00000122490	F1R529
7955.ENSDARP00000060948	F1R5J3
