7165.AGAP004810-PA	Q93118
7165.AGAP005359-PA	Q7Q7E2
7165.AGAP005353-PA	Q7Q7E3
7165.AGAP011515-PA	Q7Q7K5
7165.AGAP008558-PA	Q7Q8L2
7165.AGAP003161-PA	Q7QBI4
7165.AGAP002809-PA	Q7QCU6
7165.AGAP005948-PA	A5A1K1
7165.AGAP005334-PA	A5A1T5
7165.AGAP005540-PA	A5A208
7165.AGAP004972-PA	Q7Q7X5
7165.AGAP010194-PA	Q7Q0R8
7165.AGAP007032-PA	L7RFZ8
7165.AGAP007059-PA	L7RIX8
7165.AGAP007059-PA	L7RJ67
7165.AGAP005728-PA	L7RLP9
7165.AGAP005716-PA	L7RP57
7165.AGAP006348-PA	L7RS36
7165.AGAP007041-PA	L7T196
7165.AGAP007041-PA	L7T3C3
7165.AGAP011888-PA	Q7PZF9
7165.AGAP000926-PB	Q5TWC1
7165.AGAP007068-PA	Q1WJM3
7165.AGAP004455-PA	C0L2G4
7165.AGAP005447-PA	Q7Q783
7165.AGAP006507-PA	O97409
7165.AGAP001929-PA	Q7PYG4
7165.AGAP000243-PB	Q7QF06
7165.AGAP012352-PA	L7RL22
7165.AGAP007030-PA	L7T1J2
7165.AGAP008579-PA	A7UTG2
7165.AGAP009212-PA	C6K085
7165.AGAP007693-PA	C6JYG0
7165.AGAP001377-PA	C6JZ78
7165.AGAP006909-PA	C6K0V3
7165.AGAP004975-PA	B2FWW9
7165.AGAP010133-PA	B2FYC0
7165.AGAP002800-PA	B2G0C7
7165.AGAP013356-PA	F5HJS8
7165.AGAP013540-PA	F5HKH8
7165.AGAP003312-PA	F5HM60
7165.AGAP003731-PA	Q5TVC9
7165.AGAP011426-PA	Q7PMX8
7165.AGAP011473-PA	Q7PN03
7165.AGAP008252-PA	Q7PNE1
7165.AGAP003089-PA	Q7PQQ2
7165.AGAP003082-PA	Q7PQT0
7165.AGAP002728-PB	Q7PQX9
7165.AGAP000029-PA	Q7PRV6
7165.AGAP000150-PA	Q7PRX9
7165.AGAP008853-PA	Q7PWU0
7165.AGAP011669-PA	Q7PZ03
7165.AGAP005648-PA	Q7Q6V5
7165.AGAP003182-PA	Q7QBG5
7165.AGAP003834-PA	Q7QFU6
7165.AGAP004362-PA	F5HLL7
7165.AGAP013207-PA	F5HLS4
7165.AGAP000061-PA	F5HJT2
7165.AGAP013437-PA	F5HJU8
7165.AGAP003614-PA	F5HLB7
7165.AGAP009691-PA	Q5TP90
7165.AGAP009632-PA	Q5TPC2
7165.AGAP006005-PA	Q5TR88
7165.AGAP005296-PA	Q5TWC9
7165.AGAP007700-PA	Q7PTG5
7165.AGAP012098-PA	Q7PZU8
7165.AGAP012110-PA	Q7PZV7
7165.AGAP000367-PA	Q7QF92
7165.AGAP009342-PA	Q7QGF0
7165.AGAP010831-PA	Q7QGN2
7165.AGAP002162-PA	Q7QK57
7165.AGAP011197-PA	B2FZ45
7165.AGAP007380-PA	A7URF1
7165.AGAP009657-PA	A7UV35
7165.AGAP012148-PA	A7UVD9
7165.AGAP007934-PA	Q7PN25
7165.AGAP005712-PB	Q7Q6R7
7165.AGAP002484-PA	Q7QC74
7165.AGAP000123-PA	Q7PFW4
7165.AGAP007644-PA	Q7PTC8
7165.AGAP012237-PA	Q7PV94
7165.AGAP001441-PA	Q7PXJ9
7165.AGAP003099-PA	Q7QBM0
7165.AGAP010691-PA	Q7QE24
7165.AGAP011530-PA	Q7QGG8
7165.AGAP006989-PA	Q7QIP1
7165.AGAP009376-PA	A0NC44
7165.AGAP008681-PA	A0NE36
7165.AGAP006409-PA	A0NES5
7165.AGAP006675-PA	A0NEX2
7165.AGAP001668-PA	A0NH01
7165.AGAP005335-PA	A5A1W0
7165.AGAP011790-PB	O17490
7165.AGAP008815-PA	Q5TS48
7165.AGAP003356-PA	Q7PHL1
7165.AGAP001117-PD	Q7PKG9
7165.AGAP004769-PA	Q7PMT0
7165.AGAP007634-PA	Q7PTD6
7165.AGAP001342-PA	Q7PUI5
7165.AGAP009135-PA	Q7PVZ9
7165.AGAP001407-PA	Q7PXH7
7165.AGAP010115-PA	Q7Q0W2
7165.AGAP009862-PA	Q7Q1C0
7165.AGAP007743-PA	Q7Q374
7165.AGAP006383-PA	Q7Q5K6
7165.AGAP003139-PA	Q7QBK0
7165.AGAP002563-PA	Q7QCC8
7165.AGAP011115-PA	Q7QHB5
7165.AGAP006348-PA	A5A1F2
7165.AGAP005717-PA	B5KPL9
7165.AGAP006348-PA	L7RN77
7165.AGAP009063-PA	Q7PW77
7165.AGAP007059-PA	L7RIG7
7165.AGAP007059-PA	L7RIT2
7165.AGAP006421-PA	L7RKH4
7165.AGAP006974-PA	L7RNT9
7165.AGAP006974-PA	L7RP54
7165.AGAP007041-PA	L7T1H6
7165.AGAP011179-PA	Q7QHG7
7165.AGAP004378-PA	Q8MUS1
7165.AGAP007476-PA	Q7QJE5
7165.AGAP001096-PA	Q380A9
7165.AGAP005731-PA	A7UTV1
7165.AGAP010605-PA	Q6VVG3
7165.AGAP012115-PA	Q7PZW1
7165.AGAP007111-PA	Q7QIX0
7165.AGAP007033-PA	L7T5U0
7165.AGAP001941-PA	Q7PYH4
7165.AGAP003143-PA	C6JWY8
7165.AGAP001377-PA	C6JZ84
7165.AGAP009209-PA	C6K0F4
7165.AGAP009673-PA	C6K2E8
7165.AGAP002800-PA	B2G0D2
7165.AGAP005717-PA	B5KPM2
7165.AGAP005717-PA	B5KPN3
7165.AGAP003065-PA	A0NDA6
7165.AGAP004550-PA	A0NDR0
7165.AGAP009673-PA	C6K2D8
7165.AGAP002909-PA	Q5TU29
7165.AGAP003656-PA	Q7PH68
7165.AGAP010107-PA	Q7PMC7
7165.AGAP000903-PA	Q7PNK4
7165.AGAP005805-PA	Q7PP90
7165.AGAP001652-PA	Q7PXY2
7165.AGAP007857-PA	Q7Q3G1
7165.AGAP005608-PA	Q7Q6Y1
7165.AGAP004453-PB	Q7QA35
7165.AGAP010447-PA	Q7QDV9
7165.AGAP010943-PA	Q7QGY4
7165.AGAP007134-PA	Q7QIY7
7165.AGAP001590-PA	Q8T5J9
7165.AGAP006909-PA	C6K0U3
7165.AGAP008599-PA	Q5TS84
7165.AGAP003827-PB	F5HJC3
7165.AGAP000512-PB	F5HJG9
7165.AGAP013407-PA	F5HJQ7
7165.AGAP012973-PA	F5HJR0
7165.AGAP013453-PA	F5HK80
7165.AGAP003709-PA	F5HLF9
7165.AGAP013303-PA	F5HM40
7165.AGAP013106-PA	F5HMB6
7165.AGAP001497-PA	F5HMN9
7165.AGAP013527-PA	F5HMY4
7165.AGAP003328-PA	Q7Q9C1
7165.AGAP012316-PA	Q7Q086
7165.AGAP000401-PA	Q7QFC1
7165.AGAP009166-PA	Q5TNB7
7165.AGAP011434-PA	Q5TPZ3
7165.AGAP011513-PA	Q5TRU2
7165.AGAP007679-PA	Q5TX43
7165.AGAP008410-PA	Q7Q4I2
7165.AGAP000388-PA	Q7QFB1
7165.AGAP009505-PA	Q7QG50
7165.AGAP002256-PA	Q7QKB7
7165.AGAP001929-PA	B2G057
7165.AGAP012204-PA	Q7Q018
7165.AGAP003143-PA	C6JX00
7165.AGAP007013-PA	A7URS9
7165.AGAP009529-PA	A0NC83
7165.AGAP009605-PA	A0NFS8
7165.AGAP003774-PA	A7USD6
7165.AGAP005678-PA	A7UTT6
7165.AGAP006158-PA	A7UU34
7165.AGAP001085-PA	A7UUU7
7165.AGAP004717-PB	A7UUW3
7165.AGAP009804-PA	A7UV45
7165.AGAP006348-PA	A7XBG4
7165.AGAP007754-PA	Q7PIX6
7165.AGAP001135-PA	Q7PWZ5
7165.AGAP005715-PA	Q7Q6R5
7165.AGAP008818-PA	Q7Q838
7165.AGAP005511-PA	A0NEE5
7165.AGAP008538-PC	A0NF06
7165.AGAP011363-PA	A0NFB8
7165.AGAP010022-PA	A0NFY8
7165.AGAP012401-PA	Q17021
7165.AGAP005132-PA	Q7PQ38
7165.AGAP002078-PA	Q7PUI9
7165.AGAP001336-PA	Q7PUR7
7165.AGAP012374-PA	Q7PV97
7165.AGAP009232-PA	Q7PVN2
7165.AGAP008837-PA	Q7PWV4
7165.AGAP001791-PA	Q7PY82
7165.AGAP002073-PA	Q7PYR3
7165.AGAP011805-PA	Q7PZ99
7165.AGAP009621-PA	Q7Q1V0
7165.AGAP011482-PA	Q7Q348
7165.AGAP004119-PA	Q7QB99
7165.AGAP000298-PA	Q7QF45
7165.AGAP006348-PA	A5A1I7
7165.AGAP009566-PA	Q7Q1Z2
7165.AGAP007410-PA	Q7QJC1
7165.AGAP002286-PA	Q7QKE5
7165.AGAP002917-PA	Q7QD26
7165.AGAP010815-PA	B2FYT7
7165.AGAP008946-PA	B2G1J5
7165.AGAP003537-PB	F5HL93
7165.AGAP013458-PB	F5HMG0
7165.AGAP013185-PA	F5HMN3
7165.AGAP010352-PA	Q7PGA1
7165.AGAP002995-PA	Q7PGQ6
7165.AGAP003306-PA	Q7PLY2
7165.AGAP006001-PA	Q7PNS3
7165.AGAP004530-PA	Q7PQD2
7165.AGAP003106-PA	Q7PQR4
7165.AGAP002476-PA	Q7PR25
7165.AGAP002143-PA	Q7PTL4
7165.AGAP005450-PA	Q7Q780
7165.AGAP009196-PA	Q7PVS4
7165.AGAP003944-PA	Q7Q2A2
7165.AGAP008400-PA	Q7Q4H3
7165.AGAP003608-PA	Q7QAN4
7165.AGAP003805-PA	Q7QFW6
7165.AGAP002643-PA	A4GSA6
7165.AGAP007034-PA	L7RH04
7165.AGAP007059-PA	L7RJR6
7165.AGAP006102-PA	L7RNU0
7165.AGAP006974-PA	L7RNV1
7165.AGAP007058-PA	L7T4R5
7165.AGAP007058-PA	L7T5E3
7165.AGAP008829-PA	Q7PWW1
7165.AGAP011816-PA	Q7PZA6
7165.AGAP003975-PA	Q7Q288
7165.AGAP007787-PA	Q7Q3A4
7165.AGAP003667-PA	Q7QAJ6
7165.AGAP004229-PA	Q7QB22
7165.AGAP002412-PA	Q7QC22
7165.AGAP000550-PA	Q7QFL4
7165.AGAP003739-PA	Q7QG11
7165.AGAP007751-PB	Q7PND4
7165.AGAP001812-PA	Q7PUJ0
7165.AGAP011969-PA	Q7PZL4
7165.AGAP002525-PA	Q7QCA3
7165.AGAP000623-PA	Q7QFQ8
7165.AGAP012409-PA	Q7Q0E5
7165.AGAP011980-PA	Q5TMT3
7165.AGAP006910-PA	Q005N2
7165.AGAP002197-PA	Q5XNU1
7165.AGAP004007-PA	Q7Q267
7165.AGAP000835-PA	Q7Q4X1
7165.AGAP004455-PA	B2FWN2
7165.AGAP007866-PA	B2FXR8
7165.AGAP008360-PA	B2FXT3
7165.AGAP006911-PA	B5KPT3
7165.AGAP006911-PA	B5KPT4
7165.AGAP006747-PA	B2C751
7165.AGAP001648-PA	B2FVP6
7165.AGAP004920-PA	B2FWS7
7165.AGAP009221-PA	B2FY54
7165.AGAP003109-PA	B2G0H6
7165.AGAP005656-PA	B2G0U5
7165.AGAP007063-PA	B2G163
7165.AGAP008946-PA	B2G1J3
7165.AGAP013406-PA	F5HJS7
7165.AGAP013516-PB	F5HKD9
7165.AGAP003220-PB	F5HL17
7165.AGAP003143-PA	F5HL02
7165.AGAP007849-PA	Q7PN80
7165.AGAP004457-PA	Q7PQ68
7165.AGAP004321-PA	Q7QAB6
7165.AGAP000244-PA	A0NCI5
7165.AGAP004129-PA	A0NDD1
7165.AGAP012193-PA	A0T4G7
7165.AGAP005196-PA	F2X585
7165.AGAP010880-PA	Q5TVR8
7165.AGAP005591-PA	Q7PIR0
7165.AGAP009676-PA	Q7PM09
7165.AGAP002349-PA	Q7PR86
7165.AGAP003378-PA	Q7PRE1
7165.AGAP005844-PA	Q7Q6H5
7165.AGAP003551-PA	Q7QAT3
7165.AGAP000016-PA	B2FV62
7165.AGAP013391-PA	F5HJB6
7165.AGAP003115-PA	Q7PGX1
7165.AGAP002015-PB	Q7PL01
7165.AGAP005195-PA	F2X529
7165.AGAP005195-PA	F2X541
7165.AGAP011333-PC	Q7PFF8
7165.AGAP010195-PA	Q7PJT3
7165.AGAP004698-PA	Q7PMU1
7165.AGAP004718-PA	Q7PMU9
7165.AGAP006536-PA	Q7PNX2
7165.AGAP006265-PA	Q7PP28
7165.AGAP009260-PA	Q7PVJ3
7165.AGAP012018-PA	Q7PZP4
7165.AGAP000879-PA	Q7Q4T5
7165.AGAP012593-PA	Q7QDQ0
7165.AGAP000193-PA	Q7QEX2
7165.AGAP003887-PA	F5HIW7
7165.AGAP000095-PA	F5HJR9
7165.AGAP013329-PA	F5HMQ1
7165.AGAP004316-PA	A0NDM2
7165.AGAP002592-PA	Q5TTV0
7165.AGAP010960-PA	Q7PFI4
7165.AGAP000208-PB	Q7PFY0
7165.AGAP002782-PA	Q7PGM3
7165.AGAP001117-PD	Q7PKG5
7165.AGAP008075-PA	Q7PNE6
7165.AGAP002679-PA	Q7PR78
7165.AGAP002200-PA	Q7PTM0
7165.AGAP003938-PA	Q7Q2A8
7165.AGAP011383-PA	Q7Q2X1
7165.AGAP005575-PA	Q7Q703
7165.AGAP003831-PA	Q7QFU8
7165.AGAP002263-PA	F5HIS9
7165.AGAP013433-PA	F5HJ01
7165.AGAP013148-PA	F5HJ98
7165.AGAP007313-PA	Q7PF84
7165.AGAP004097-PA	Q7PH36
7165.AGAP008680-PG	Q7PHX7
7165.AGAP006461-PA	Q7PP29
7165.AGAP006652-PA	Q7PP58
7165.AGAP002524-PA	Q7PRC6
7165.AGAP000142-PA	Q7PRV0
7165.AGAP000351-PB	Q7PS45
7165.AGAP012096-PA	Q7PZU6
7165.AGAP000945-PA	Q7QI26
7165.AGAP013127-PA	F5HJS9
7165.AGAP001374-PA	Q7PUJ5
7165.AGAP000083-PA	Q7QEP2
7165.AGAP013064-PA	F5HJ44
7165.AGAP003431-PB	F5HK20
7165.AGAP002364-PB	F5HK71
7165.AGAP002920-PA	Q7QD27
7165.AGAP013487-PA	F5HIQ7
7165.AGAP003296-PB	F5HM58
7165.AGAP013249-PA	F5HM86
7165.AGAP002119-PB	F5HMZ7
7165.AGAP005422-PA	Q7Q798
7165.AGAP000578-PA	Q7Z014
7165.AGAP001446-PB	F5HMQ6
7165.AGAP004870-PA	Q5PTR5
7165.AGAP006959-PA	Q7PSZ8
7165.AGAP010220-PA	Q7Q0Q0
7165.AGAP011231-PA	Q7QHL0
7165.AGAP000461-PB	F5HJI4
7165.AGAP002997-PC	F5HKB6
7165.AGAP004507-PB	Q5TSX3
7165.AGAP004877-PA	Q7Q978
7165.AGAP005968-PA	Q5TR99
7165.AGAP004590-PA	Q5TRW8
7165.AGAP010597-PA	Q5TSF6
7165.AGAP001037-PA	Q5TW92
7165.AGAP012066-PA	Q7PZT1
7165.AGAP010450-PA	Q7QDW0
7165.AGAP009351-PA	Q7QGE4
7165.AGAP011136-PA	Q7QHD2
7165.AGAP007599-PA	Q7QJN9
7165.AGAP008685-PA	Q5TS55
7165.AGAP010274-PA	Q7Q0L8
7165.AGAP006439-PA	Q7Q5H4
7165.AGAP011578-PA	Q7QGK2
7165.AGAP007499-PA	Q7QJF9
7165.AGAP000789-PA	Q5TUR3
7165.AGAP012137-PA	Q7PZX8
7165.AGAP010421-PA	Q7QDU3
7165.AGAP000356-PA	Q7QF84
7165.AGAP009362-PA	Q7QGD7
7165.AGAP003281-PA	Q7QKK0
7165.AGAP011634-PA	Q5TMH4
7165.AGAP007569-PA	Q5TX13
7165.AGAP000619-PA	Q7QFQ5
7165.AGAP003748-PA	Q7QG05
7165.AGAP012157-PA	Q5TN18
7165.AGAP012314-PA	Q5TN63
7165.AGAP004579-PA	Q5TSV8
7165.AGAP011278-PA	Q5TW42
7165.AGAP007573-PA	Q5TX14
7165.AGAP011498-PA	Q7PMX6
7165.AGAP012225-PA	Q7Q027
7165.AGAP012252-PA	Q7Q042
7165.AGAP008150-PA	Q7Q415
7165.AGAP009500-PA	Q7QG49
7165.AGAP007625-PA	Q7QJR4
7165.AGAP002183-PA	Q7QK73
7165.AGAP002208-PA	F7IWB6
7165.AGAP001718-PA	Q4JSA7
7165.AGAP011687-PA	Q5TMJ9
7165.AGAP007916-PA	Q5TQ54
7165.AGAP005665-PA	Q5TRI0
7165.AGAP005495-PA	Q5TRM4
7165.AGAP007295-PA	Q7PTG7
7165.AGAP003022-PA	Q7QDA1
7165.AGAP010457-PA	Q7QDW7
7165.AGAP000047-PA	Q7QEL5
7165.AGAP000394-PA	Q7QFB4
7165.AGAP004054-PA	Q7QH66
7165.AGAP011144-PA	Q7QHD8
7165.AGAP007520-PA	Q7QJH5
7165.AGAP002262-PA	Q7QKC3
7165.AGAP001929-PA	B2G064
7165.AGAP006948-PB	A7URV3
7165.AGAP006348-PA	A7XBG0
7165.AGAP008882-PA	Q7PWQ7
7165.AGAP002141-PA	Q7QK41
7165.AGAP006108-PA	A0NEN6
7165.AGAP003286-PA	A7UR21
7165.AGAP007486-PA	A7URC1
7165.AGAP007006-PA	A7URT4
7165.AGAP003759-PA	A7USD8
7165.AGAP005712-PB	A7UTU7
7165.AGAP005807-PA	A7UTW4
7165.AGAP008461-PA	A7UUN2
7165.AGAP009804-PA	A7UV31
7165.AGAP010231-PA	A7UV67
7165.AGAP001398-PA	A7UVN4
7165.AGAP001156-PA	A7UVR7
7165.AGAP006348-PA	A7XBF4
7165.AGAP009528-PA	Q7PFP7
7165.AGAP011643-PA	Q7PKB4
7165.AGAP001674-PA	Q7PUQ1
7165.AGAP011924-PA	Q7PZH9
7165.AGAP006193-PA	Q7Q5V2
7165.AGAP006082-PA	Q7Q624
7165.AGAP005931-PA	Q7Q6B8
7165.AGAP008606-PA	Q7Q8I9
7165.AGAP010493-PA	Q7Q8X9
7165.AGAP011239-PA	B2FZ85
7165.AGAP002818-PA	Q7QCV4
7165.AGAP011662-PA	A0NGU1
7165.AGAP006381-PA	A7UU91
7165.AGAP001249-PA	A7UVQ6
7165.AGAP006348-PA	A7XBH1
7165.AGAP004050-PC	Q5TVU7
7165.AGAP004532-PA	Q7PHB8
7165.AGAP008851-PA	Q7PWU2
7165.AGAP002108-PB	Q7PYU3
7165.AGAP010056-PA	Q7Q0Z2
7165.AGAP005139-PA	Q7Q9N4
7165.AGAP003697-PA	Q7QAH4
7165.AGAP006840-PA	A0NBM4
7165.AGAP009951-PA	A0NFX8
7165.AGAP008950-PA	A0NGE1
7165.AGAP011453-PA	Q6VFA2
7165.AGAP001718-PA	Q7PUK3
7165.AGAP001608-PA	Q7PUM7
7165.AGAP001304-PA	Q7PXA4
7165.AGAP001633-PA	Q7PXW9
7165.AGAP001648-PA	Q7PXX8
7165.AGAP001656-PA	Q7PXY6
7165.AGAP001788-PA	Q7PY80
7165.AGAP002003-PA	Q7PYL9
7165.AGAP011744-PA	Q7PZ57
7165.AGAP011824-PA	Q7PZB4
7165.AGAP011964-PA	Q7PZK9
7165.AGAP009939-PA	Q7Q170
7165.AGAP004690-PA	Q7Q2K0
7165.AGAP008070-PA	Q7Q3V8
7165.AGAP008239-PA	Q7Q463
7165.AGAP006517-PA	Q7Q5C6
7165.AGAP006232-PA	Q7Q5S5
7165.AGAP006034-PA	Q7Q656
7165.AGAP005070-PA	Q7Q9S3
7165.AGAP002798-PA	Q7QCT6
7165.AGAP010032-PA	A0NFZ1
7165.AGAP001886-PA	A0NGW8
7165.AGAP008942-PA	Q7PWJ2
7165.AGAP001433-PA	Q7PXJ5
7165.AGAP005573-PA	Q7Q704
7165.AGAP007172-PA	A7URN4
7165.AGAP006994-PB	A7URT7
7165.AGAP012011-PA	A7UVF1
7165.AGAP001230-PA	A7UVQ9
7165.AGAP001158-PA	A7UVR6
7165.AGAP010851-PA	A0NC14
7165.AGAP010306-PA	A0NFJ4
7165.AGAP012539-PA	A0NFP1
7165.AGAP010038-PA	A0NFZ3
7165.AGAP011957-PA	A0NGP4
7165.AGAP008498-PA	Q7PN34
7165.AGAP002579-PA	Q7PR92
7165.AGAP011746-PA	Q7PV07
7165.AGAP001483-PA	Q7PXM7
7165.AGAP010187-PA	Q7Q0S5
7165.AGAP009727-PA	Q7Q1L6
7165.AGAP004030-PA	Q7Q255
7165.AGAP008497-PA	Q7Q4N4
7165.AGAP004366-PA	Q7QA89
7165.AGAP002307-PA	Q7QBT9
7165.AGAP002646-PA	Q7QCI5
7165.AGAP002975-PA	Q7QD63
7165.AGAP000877-PA	Q5TQQ1
7165.AGAP004717-PB	Q7PMT6
7165.AGAP009472-PA	A7USC9
7165.AGAP010384-PA	A7USN1
7165.AGAP009155-PA	A7UV70
7165.AGAP012240-PA	A7UVC9
7165.AGAP005717-PA	C3VRY3
7165.AGAP008996-PA	Q5TNA8
7165.AGAP003482-PA	Q5TVT3
7165.AGAP005485-PA	Q7Q761
7165.AGAP007265-PA	A0NBD8
7165.AGAP003764-PA	A0NCA5
7165.AGAP005244-PA	A0NDV3
7165.AGAP004611-PA	A0NE94
7165.AGAP010207-PA	Q7PMI5
7165.AGAP011097-PA	Q7PST0
7165.AGAP010048-PA	Q7Q0Z9
7165.AGAP009849-PA	Q7Q1C6
7165.AGAP010795-PA	Q7Q232
7165.AGAP008096-PA	Q7Q3Y3
7165.AGAP006486-PA	Q7Q5E3
7165.AGAP005803-PA	Q7Q6J9
7165.AGAP005178-PA	Q7Q9K9
7165.AGAP004490-PA	Q7QA10
7165.AGAP004309-PA	Q7QAC5
7165.AGAP004198-PA	Q7QB41
7165.AGAP003111-PA	Q7QBL8
7165.AGAP002393-PA	Q7QC10
7165.AGAP002486-PA	Q7QC75
7165.AGAP005334-PA	A5A1U9
7165.AGAP005334-PA	A5A1X9
7165.AGAP005335-PA	A5A1Y6
7165.AGAP000495-PA	Q7QFI1
7165.AGAP004288-PA	Q7QAD8
7165.AGAP004680-PA	A0NE15
7165.AGAP008238-PA	A0NF36
7165.AGAP010155-PA	A0NG32
7165.AGAP010783-PA	Q5TPF4
7165.AGAP003632-PA	Q7PH75
7165.AGAP005321-PA	Q7PNP7
7165.AGAP009259-PA	Q7PVJ4
7165.AGAP001418-PA	Q7PXI4
7165.AGAP001916-PA	Q7PYF6
7165.AGAP011650-PA	Q7PYY8
7165.AGAP009645-PA	Q7Q1T0
7165.AGAP008317-PC	Q7Q4A9
7165.AGAP005729-PA	Q7Q6Q3
7165.AGAP005311-PA	Q7Q7H2
7165.AGAP004608-PA	Q7Q7N7
7165.AGAP008734-PA	Q7Q894
7165.AGAP003549-PA	Q7QAT4
7165.AGAP003191-PA	Q7QBF7
7165.AGAP002511-PA	Q7QC92
7165.AGAP002602-PA	Q7QCF3
7165.AGAP007063-PA	Q7QIT4
7165.AGAP007575-PA	Q7QJM0
7165.AGAP005948-PA	A5A1L5
7165.AGAP011715-PA	Q7PVC2
7165.AGAP005310-PA	Q7Q7H3
7165.AGAP011792-PA	Q7PZ88
7165.AGAP004646-PA	Q9NB42
7165.AGAP005728-PA	L7RGT0
7165.AGAP007032-PA	L7RKP1
7165.AGAP007033-PA	L7T0U6
7165.AGAP007035-PA	L7TBW8
7165.AGAP005948-PA	A5A1J5
7165.AGAP012427-PA	B0F4F0
7165.AGAP012352-PA	L7RLP8
7165.AGAP012108-PA	Q7PKD8
7165.AGAP006689-PA	Q7PNW5
7165.AGAP000113-PA	Q7QER4
7165.AGAP008961-PA	A9YDV2
7165.AGAP005728-PA	L7RHQ4
7165.AGAP007059-PA	L7RI87
7165.AGAP007059-PA	L7RJM3
7165.AGAP006348-PA	L7RM09
7165.AGAP002593-PA	L7RMK5
7165.AGAP006348-PA	L7RN06
7165.AGAP007030-PA	L7T028
7165.AGAP008060-PA	Q6JEK4
7165.AGAP011453-PA	Q6VFA1
7165.AGAP009677-PA	Q7Q1Q5
7165.AGAP006102-PA	L7RIM1
7165.AGAP001826-PA	L7RLM5
7165.AGAP006974-PA	L7RNR4
7165.AGAP007041-PA	L7T1V7
7165.AGAP007041-PA	L7T2K0
7165.AGAP007058-PA	L7T5C0
7165.AGAP007058-PA	L7TA49
7165.AGAP004870-PA	Q5PTP9
7165.AGAP011143-PA	Q7PFE9
7165.AGAP008932-PA	Q7PWK2
7165.AGAP009928-PA	Q7Q178
7165.AGAP004724-PA	Q7Q2M8
7165.AGAP008393-PA	Q7Q4H0
7165.AGAP005795-PA	Q7Q6K4
7165.AGAP003396-PA	Q7QDL0
7165.AGAP000245-PA	Q7QF07
7165.AGAP011546-PA	Q7QGH6
7165.AGAP010910-PA	Q7QGV8
7165.AGAP002203-PA	Q7QK84
7165.AGAP010268-PA	Q7Q0M0
7165.AGAP008090-PA	Q7Q3X7
7165.AGAP007124-PA	Q7QIX9
7165.AGAP008205-PA	Q9BID3
7165.AGAP013423-PA	Q9BIH0
7165.AGAP005819-PA	B0F4D5
7165.AGAP007032-PA	L7RKY5
7165.AGAP001826-PA	L7RLV9
7165.AGAP007058-PA	L7T4Y7
7165.AGAP012286-PA	Q7Q070
7165.AGAP011340-PA	Q7QHS8
7165.AGAP005246-PA	Q6VFB8
7165.AGAP008965-PA	Q7PWH6
7165.AGAP011681-PA	Q7PZ15
7165.AGAP011435-PA	Q7Q316
7165.AGAP011456-PA	Q7Q331
7165.AGAP001217-PA	Q9BII0
7165.AGAP011223-PA	D3KA83
7165.AGAP001354-PA	Q380F3
7165.AGAP001534-PA	Q380I8
7165.AGAP005577-PA	A7UTR7
7165.AGAP001826-PA	L7RLU5
7165.AGAP005203-PC	A7UTA1
7165.AGAP010816-PA	Q7Q7T0
7165.AGAP007667-PA	Q7QJU9
7165.AGAP009193-PA	W5S7D1
7165.AGAP001546-PA	Q380J0
7165.AGAP005172-PA	A7UT94
7165.AGAP002927-PB	Q7PQX7
7165.AGAP006974-PA	L7RNQ5
7165.AGAP005552-PB	A7UTR2
7165.AGAP002983-PA	Q7PGQ5
7165.AGAP001167-PA	Q7PX19
7165.AGAP011077-PA	Q7PSP8
7165.AGAP008354-PA	Q7Q4D9
7165.AGAP004922-PA	Q7Q801
7165.AGAP007059-PA	L7RMI2
7165.AGAP004808-PA	Q6VFJ0
7165.AGAP007059-PA	L7RIT3
7165.AGAP007059-PA	L7RJ43
7165.AGAP005716-PA	L7RQJ6
7165.AGAP004167-PA	Q7PH21
7165.AGAP002610-PA	Q7QCG1
7165.AGAP009502-PA	A0NC86
7165.AGAP006348-PA	L7RN60
7165.AGAP005313-PA	A0NEB0
7165.AGAP005397-PA	A0NEC1
7165.AGAP012434-PA	A5YW88
7165.AGAP004959-PA	A7UTI6
7165.AGAP004978-PA	B2FX00
7165.AGAP009213-PA	B2FY34
7165.AGAP008946-PA	B2G1J4
7165.AGAP013087-PA	F5HKP9
7165.AGAP000782-PA	A0NCS2
7165.AGAP010447-PA	A0NCV0
7165.AGAP003790-PD	Q5TVB3
7165.AGAP010958-PA	Q7PFI3
7165.AGAP003428-PB	Q7PGC0
7165.AGAP006410-PA	Q7PIA3
7165.AGAP005430-PA	Q7PIT4
7165.AGAP010051-PA	Q7PLZ6
7165.AGAP005161-PA	Q7PPX9
7165.AGAP003239-PA	Q7PQS0
7165.AGAP002717-PA	Q7PQX5
7165.AGAP002945-PA	Q7PRA2
7165.AGAP009389-PA	Q7PSE6
7165.AGAP009079-PA	Q7PW62
7165.AGAP001343-PA	Q7PXC9
7165.AGAP001484-PA	Q7PXM8
7165.AGAP011644-PA	Q7PYY6
7165.AGAP002543-PA	Q7QCB3
7165.AGAP010458-PA	Q7QDW8
7165.AGAP013333-PA	F5HLB2
7165.AGAP013262-PA	F5HJH6
7165.AGAP013022-PA	F5HJZ2
7165.AGAP013388-PA	F5HKJ8
7165.AGAP013298-PA	F5HKN1
7165.AGAP013418-PA	F5HM24
7165.AGAP001687-PB	F5HMI8
7165.AGAP005196-PA	F2X596
7165.AGAP005196-PA	F2X5D5
