272624.lpg0866	Q5ZX66
272624.lpg2527	Q5ZSJ0
272624.lpg2262	Q5ZTA0
272624.lpg2073	Q5ZTT8
272624.lpg0245	Q5ZYW6
272624.lpg2902	Q5ZRI0
272624.lpg2019	Q5ZTY9
272624.lpg1940	Q5ZU68
272624.lpg1842	Q5ZUF6
272624.lpg1639	Q5ZV03
272624.lpg1462	Q5ZVH8
272624.lpg1354	Q5ZVT6
272624.lpg1257	Q5ZW30
272624.lpg1154	Q5ZWD1
272624.lpg1062	Q5ZWM3
272624.lpg1012	Q5ZWS3
272624.lpg1480	Q5ZVG0
272624.lpg1314	Q5ZVX4
272624.lpg1113	Q5ZWH2
272624.lpg0602	Q5ZXX8
272624.lpg0488	Q5ZY84
272624.lpg2448	Q5ZSR9
272624.lpg1686	Q5ZUV6
272624.lpg1594	Q5ZV46
272624.lpg1510	Q5ZVD0
272624.lpg1256	Q5ZW31
272624.lpg1136	Q5ZWE9
272624.lpg2419	Q5ZSU7
272624.lpg2133	Q5ZTM8
272624.lpg1072	Q5ZWL3
272624.lpg0928	Q5ZX05
272624.lpg0263	Q5ZYU8
272624.lpg0156	Q5ZZ55
272624.lpg0084	Q5ZZC7
272624.lpg0044	Q5ZZG6
272624.lpg2861	Q5ZRM0
272624.lpg1667	Q5ZUX5
272624.lpg1653	Q5ZUY9
272624.lpg1580	Q5ZV60
272624.lpg1429	Q5ZVL1
272624.lpg1401	Q5ZVN9
272624.lpg1292	Q5ZVZ6
272624.lpg2654	Q5ZS65
272624.lpg1100	Q5ZWI5
272624.lpg0365	Q5ZYK7
272624.lpg0284	Q5ZYS7
272624.lpg1455	Q5ZVI5
272624.lpg0017	Q5ZZJ3
272624.lpg2252	Q5ZTB0
272624.lpg2132	Q5ZTM9
272624.lpg2818	Q5ZRR2
272624.lpg2417	Q5ZSU9
272624.lpg1848	Q5ZUF0
272624.lpg2474	Q5ZSP3
272624.lpg1426	Q5ZVL4
272624.lpg1413	Q5ZVM7
272624.lpg0699	Q5ZXN2
272624.lpg0485	Q5ZY87
272624.lpg0106	Q5ZZA5
272624.lpg0008	Q5ZZK2
272624.lpg2083	Q5ZTS8
272624.lpg0598	Q5ZXY2
272624.lpg1080	Q5ZWK5
272624.lpg1088	Q5ZWJ7
272624.lpg0006	A0A572
272624.lpg2424	Q5ZSU2
272624.lpg1762	Q5ZUN1
272624.lpg1280	Q5ZW08
272624.lpg2708	Q5ZS11
272624.lpg0253	Q5ZYV8
272624.lpg2482	Q5ZSN5
272624.lpg1084	Q5ZWK1
272624.lpg1894	Q5ZUB3
272624.lpg1306	Q5ZVY2
272624.lpg1043	Q5ZWP2
272624.lpg2950	Q5ZRD2
272624.lpg1740	Q5ZUQ3
272624.lpg1073	Q5ZWL2
272624.lpg2307	Q5ZT58
272624.lpg2301	Q5ZT64
272624.lpg1988	Q5ZU20
272624.lpg1941	Q5ZU67
272624.lpg1529	Q5ZVB1
272624.lpg1252	Q5ZW35
272624.lpg1194	Q5ZW92
272624.lpg0126	Q5ZZ85
272624.lpg0098	Q5ZZB3
272624.lpg0051	Q5ZZF9
272624.lpg2565	Q5ZSF2
272624.lpg2386	Q5ZSY0
272624.lpg2200	Q5ZTG2
272624.lpg2069	Q5ZTU2
272624.lpg0788	Q5ZXE3
272624.lpg0489	Q5ZY83
272624.lpg2996	Q5ZR87
272624.lpg2738	Q5ZRY3
272624.lpg0379	Q5ZYJ3
272624.lpg0708	Q5ZXM3
272624.lpg1648	Q5ZUZ4
272624.lpg1235	Q5ZW52
272624.lpg2607	Q5ZSB2
272624.lpg1681	Q5ZUW1
272624.lpg1009	Q5ZWS6
272624.lpg1874	Q5ZUD0
272624.lpg1696	Q5ZUU6
272624.lpg2859	Q5ZRM2
272624.lpg0431	Q5ZYE1
272624.lpg1843	Q5ZUF5
272624.lpg2155	Q5ZTK6
272624.lpg2989	Q5ZR94
272624.lpg2246	Q5ZTB6
272624.lpg2158	Q5ZTK3
272624.lpg1645	Q5ZUZ7
272624.lpg0177	Q5ZZ34
272624.lpg2553	Q5ZSG4
272624.lpg2416	Q5ZSV0
272624.lpg1669	Q5ZUX3
272624.lpg1374	Q5ZVR6
272624.lpg1202	Q5ZW85
272624.lpg1155	Q5ZWD0
272624.lpg0999	Q5ZWT6
272624.lpg0206	Q5ZZ05
272624.lpg0136	Q5ZZ75
272624.lpg0033	Q5ZZH7
272624.lpg1315	Q5ZVX3
272624.lpg2762	Q5ZRW4
272624.lpg2723	Q5ZRZ7
272624.lpg2371	Q5ZSZ5
272624.lpg2280	Q5ZT82
272624.lpg2207	Q5ZTF5
272624.lpg2127	Q5ZTN4
272624.lpg1375	Q5ZVR5
272624.lpg1253	Q5ZW34
272624.lpg0491	Q5ZY81
272624.lpg1931	Q5ZU77
272624.lpg1900	Q5ZUA7
272624.lpg1710	Q5ZUT2
272624.lpg1137	Q5ZWE8
272624.lpg0567	Q5ZY08
272624.lpg0499	Q5ZY73
272624.lpg2740	Q5ZRY1
272624.lpg2648	Q5ZS71
272624.lpg2724	Q5ZRZ6
272624.lpg2641	Q5ZS78
272624.lpg0286	Q5ZYS5
272624.lpg2688	Q5ZS31
272624.lpg0264	Q5ZYU7
272624.lpg2941	Q5ZRE1
272624.lpg2793	Q5ZRT5
272624.lpg2524	Q5ZSJ3
272624.lpg1507	Q5ZVD3
272624.lpg1327	Q5ZVW2
272624.lpg2814	Q5ZRR6
272624.lpg2086	Q5ZTS5
272624.lpg2044	Q5ZTW4
272624.lpg1727	Q5ZUR6
272624.lpg1360	Q5ZVT0
272624.lpg0507	Q5ZY65
272624.lpg0175	Q5ZZ36
272624.lpg0262	Q5ZYU9
272624.lpg2411	Q5ZSV5
272624.lpg2370	Q5ZSZ6
272624.lpg1683	Q5ZUV9
272624.lpg1350	Q5ZVU0
272624.lpg0829	Q5ZXA3
272624.lpg0756	Q5ZXH5
272624.lpg0676	Q5ZXQ5
272624.lpg0129	Q5ZZ82
272624.lpg2822	Q5ZRQ8
272624.lpg0417	Q5ZYF5
272624.lpg1212	Q5ZW75
272624.lpg1883	Q5ZUC4
272624.lpg0865	Q5ZX67
272624.lpg2057	Q5ZTV4
272624.lpg0956	Q5ZWX8
272624.lpg2832	Q5ZRP8
272624.lpg2270	Q5ZT92
272624.lpg2232	Q5ZTD0
272624.lpg1960	Q5ZU48
272624.lpg1873	Q5ZUD1
272624.lpg1251	Q5ZW36
272624.lpg1232	Q5ZW55
272624.lpg0757	Q5ZXH4
272624.lpg0224	Q5ZYY7
272624.lpg0184	Q5ZZ27
272624.lpg2673	Q5ZS46
272624.lpg0440	Q5ZYD2
272624.lpg0439	Q5ZYD3
272624.lpg2434	Q5ZST2
272624.lpg1049	Q5ZWN6
272624.lpg2921	Q5ZRG1
272624.lpg2891	Q5ZRJ0
272624.lpg2625	Q5ZS94
272624.lpg2606	Q5ZSB3
272624.lpg1488	Q5ZVF2
272624.lpg0940	Q5ZWZ3
272624.lpg0845	Q5ZX87
272624.lpg0279	Q5ZYT2
272624.lpg2440	Q5ZSS6
272624.lpg2003	Q5ZU05
272624.lpg2325	Q5ZT40
272624.lpg1278	Q5ZW10
272624.lpg2334	Q5ZT31
272624.lpg2318	Q5ZT47
272624.lpg2043	Q5ZTW5
272624.lpg1812	Q5ZUI6
272624.lpg1682	Q5ZUW0
272624.lpg1509	Q5ZVD1
272624.lpg1431	Q5ZVK9
272624.lpg0849	Q5ZX83
272624.lpg0032	Q5ZZH8
272624.lpg0018	Q5ZZJ2
272624.lpg2992	Q5ZR91
272624.lpg2599	Q5ZSC0
272624.lpg0291	Q5ZYS0
272624.lpg2935	Q5ZRE7
272624.lpg0990	Q5ZWU5
272624.lpg2205	Q5ZTF7
272624.lpg1984	Q5ZU24
272624.lpg0066	Q5ZZE4
272624.lpg0470	Q5ZYA2
272624.lpg0280	Q5ZYT1
272624.lpg1945	Q5ZU63
272624.lpg1764	Q5ZUM9
272624.lpg2002	Q5ZU06
272624.lpg2601	Q5ZSB8
272624.lpg2462	Q5ZSQ5
272624.lpg2139	Q5ZTM2
272624.lpg2020	Q5ZTY8
272624.lpg0912	Q5ZX21
272624.lpg2939	Q5ZRE3
272624.lpg1755	Q5ZUN8
272624.lpg0917	Q5ZX16
272624.lpg0670	Q5ZXR1
272624.lpg2497	Q5ZSM0
272624.lpg1977	Q5ZU31
272624.lpg2911	Q5ZRH1
272624.lpg2194	Q5ZTG8
272624.lpg2118	Q5ZTP4
272624.lpg2095	Q5ZTR6
272624.lpg1939	Q5ZU69
272624.lpg1903	Q5ZUA4
272624.lpg1798	Q5ZUK0
272624.lpg1618	Q5ZV24
272624.lpg1343	Q5ZVU7
272624.lpg0963	Q5ZWX1
272624.lpg0740	Q5ZXJ1
272624.lpg0627	Q5ZXV4
272624.lpg0585	Q5ZXZ5
272624.lpg0273	Q5ZYT8
272624.lpg1802	Q5ZUJ6
272624.lpg2096	Q5ZTR5
272624.lpg1353	Q5ZVT7
272624.lpg0289	Q5ZYS2
272624.lpg2965	Q5ZRB7
272624.lpg0815	Q5ZXB7
272624.lpg1702	Q5ZUU0
272624.lpg1372	Q5ZVR8
272624.lpg2552	Q5ZSG5
272624.lpg2053	Q5ZTV5
272624.lpg1404	Q5ZVN6
272624.lpg1250	Q5ZW37
272624.lpg1078	Q5ZWK7
272624.lpg0139	Q5ZZ72
272624.lpg0063	Q5ZZE7
272624.lpg0188	Q5ZZ23
272624.lpg2001	Q5ZU07
272624.lpg1359	Q5ZVT1
272624.lpg0070	Q5ZZE1
272624.lpg2531	Q5ZSI6
272624.lpg2536	Q5ZSI1
272624.lpg2241	Q5ZTC1
272624.lpg1838	Q5ZUG0
272624.lpg1267	Q5ZW20
272624.lpg1178	Q5ZWA7
272624.lpg0675	Q5ZXQ6
272624.lpg0080	Q5ZZD1
272624.lpg2293	Q5ZT72
272624.lpg2108	Q5ZTQ3
272624.lpg1447	Q5ZVJ3
272624.lpg2534	Q5ZSI3
272624.lpg2355	Q5ZT10
272624.lpg2210	Q5ZTF2
272624.lpg1717	Q5ZUS5
272624.lpg1526	Q5ZVB4
272624.lpg1342	Q5ZVU8
272624.lpg1241	Q5ZW46
272624.lpg1036	Q5ZWP9
272624.lpg1002	Q5ZWT3
272624.lpg0994	Q5ZWU1
272624.lpg0558	Q5ZY17
272624.lpg0257	Q5ZYV4
272624.lpg0045	Q5ZZG5
272624.lpg1807	Q5ZUJ1
272624.lpg0407	Q5ZYG5
272624.lpg1922	Q5ZU85
272624.lpg0882	Q5ZX51
272624.lpg0518	Q5ZY54
272624.lpg2567	Q5ZSF0
272624.lpg2366	Q5ZT00
272624.lpg2359	Q5ZT06
272624.lpg2199	Q5ZTG3
272624.lpg2067	Q5ZTU4
272624.lpg1335	Q5ZVV5
272624.lpg1003	Q5ZWT2
272624.lpg0923	Q5ZX10
272624.lpg0238	Q5ZYX3
272624.lpg0158	Q5ZZ53
272624.lpg0146	Q5ZZ65
272624.lpg2317	Q5ZT48
272624.lpg2422	Q5ZSU4
272624.lpg2420	Q5ZSU6
272624.lpg2573	Q5ZSE5
272624.lpg1294	Q5ZVZ4
272624.lpg0855	Q5ZX77
272624.lpg0583	Q5ZXZ7
272624.lpg0225	Q5ZYY6
272624.lpg0255	Q5ZYV6
272624.lpg0088	Q5ZZC3
272624.lpg0563	Q5ZY12
272624.lpg0041	Q5ZZG9
272624.lpg2141	Q5ZTM0
272624.lpg1959	Q5ZU49
272624.lpg1924	Q5ZU83
272624.lpg0758	Q5ZXH3
272624.lpg0460	Q5ZYB2
272624.lpg2412	Q5ZSV4
272624.lpg2188	Q5ZTH4
272624.lpg1262	Q5ZW25
272624.lpg1039	Q5ZWP6
272624.lpg0955	Q5ZWX9
272624.lpg0720	Q5ZXL1
272624.lpg0564	Q5ZY11
272624.lpg0496	Q5ZY76
272624.lpg2825	Q5ZRQ5
272624.lpg2426	Q5ZSU0
272624.lpg0230	Q5ZYY1
272624.lpg2691	Q5ZS28
272624.lpg2796	Q5ZRT2
272624.lpg2129	Q5ZTN2
272624.lpg1063	Q5ZWM2
272624.lpg0261	Q5ZYV0
272624.lpg1585	Q5ZV55
272624.lpg2699	Q5ZS20
272624.lpg1679	Q5ZUW3
272624.lpg1632	Q5ZV10
272624.lpg0618	Q5ZXW3
272624.lpg2387	Q5ZSX9
272624.lpg2364	Q5ZT02
272624.lpg0830	Q5ZXA2
272624.lpg0703	Q5ZXM8
272624.lpg0101	Q5ZZB0
272624.lpg0016	Q5ZZJ4
272624.lpg1769	Q5ZUM4
272624.lpg0778	Q5ZXF3
272624.lpg0717	Q5ZXL4
272624.lpg0538	Q5ZY35
272624.lpg0502	Q5ZY70
272624.lpg2135	Q5ZTM6
272624.lpg1846	Q5ZUF2
272624.lpg1738	Q5ZUQ5
272624.lpg1441	Q5ZVJ9
272624.lpg0713	Q5ZXL8
272624.lpg0562	Q5ZY13
272624.lpg2033	Q5ZTX5
272624.lpg2716	Q5ZS04
272624.lpg2674	Q5ZS45
272624.lpg2633	Q5ZS86
272624.lpg0014	Q5ZZJ6
272624.lpg2302	Q5ZT63
272624.lpg0258	Q5ZYV3
272624.lpg0445	Q5ZYC7
272624.lpg0024	Q5ZZI6
272624.lpg2925	Q5ZRF7
272624.lpg2460	Q5ZSQ7
272624.lpg1952	Q5ZU56
272624.lpg1085	Q5ZWK0
272624.lpg1056	Q5ZWM9
272624.lpg0577	Q5ZY03
272624.lpg1917	Q5ZU90
272624.lpg0682	Q5ZXP9
272624.lpg2833	Q5ZRP7
272624.lpg0606	Q3V871
272624.lpg2520	Q5ZSJ7
272624.lpg1850	Q5ZUE8
272624.lpg1484	Q5ZVF6
272624.lpg0846	Q5ZX86
272624.lpg2486	Q5ZSN1
272624.lpg1382	Q5ZVQ8
272624.lpg0733	Q5ZXJ8
272624.lpg0532	Q5ZY41
272624.lpg0531	Q5ZY42
272624.lpg2640	Q5ZS79
272624.lpg1109	Q5ZWH6
272624.lpg2623	Q5ZS96
272624.lpg1013	Q5ZWS2
272624.lpg2976	Q5ZRA7
272624.lpg0035	Q5ZZH5
272624.lpg2913	Q5ZRG9
272624.lpg2885	Q5ZRJ6
272624.lpg2876	Q5ZRK5
272624.lpg2828	Q5ZRQ2
272624.lpg2502	Q5ZSL5
272624.lpg2466	Q5ZSQ1
272624.lpg2272	Q5ZT90
272624.lpg1718	Q5ZUS4
272624.lpg0983	Q5ZWV2
272624.lpg0408	Q5ZYG4
272624.lpg0048	Q5ZZG2
272624.lpg2611	Q5ZSA8
272624.lpg0160	Q5ZZ51
272624.lpg2403	Q5ZSW3
272624.lpg2815	Q5ZRR5
272624.lpg2566	Q5ZSF1
272624.lpg2081	Q5ZTT0
272624.lpg1954	Q5ZU54
272624.lpg1279	Q5ZW09
272624.lpg1174	Q5ZWB1
272624.lpg2766	Q5ZRW0
272624.lpg0020	Q5ZZJ0
272624.lpg1254	Q5ZW33
272624.lpg2737	Q5ZRY4
272624.lpg2703	Q5ZS16
272624.lpg2637	Q5ZS82
272624.lpg0007	Q5ZZK3
272624.lpg2298	Q5ZT67
272624.lpg2181	Q5ZTI1
272624.lpg1537	Q5ZVA3
272624.lpg1317	Q5ZVX1
272624.lpg1276	Q5ZW12
272624.lpg1269	Q5ZW18
272624.lpg0873	Q5ZX59
272624.lpg0453	Q5ZYB9
272624.lpg0019	Q5ZZJ1
272624.lpg1421	Q5ZVL9
272624.lpg1341	Q5ZVU9
272624.lpg0463	Q5ZYA9
272624.lpg2494	Q5ZSM3
272624.lpg1566	Q5ZV74
272624.lpg1479	Q5ZVG1
272624.lpg1356	Q5ZVT4
272624.lpg1203	Q5ZW84
272624.lpg1047	Q5ZWN8
272624.lpg0362	Q5ZYL0
272624.lpg0283	Q5ZYS8
272624.lpg0223	Q5ZYY8
272624.lpg2546	Q5ZSH1
272624.lpg2533	Q5ZSI4
272624.lpg2196	Q5ZTG6
272624.lpg2059	Q5ZTV2
272624.lpg1684	Q5ZUV8
272624.lpg1083	Q5ZWK2
272624.lpg0729	Q5ZXK2
272624.lpg0191	Q5ZZ20
272624.lpg0026	Q5ZZI4
272624.lpg1091	Q5ZWJ4
272624.lpg0083	Q5ZZC8
272624.lpg0403	Q5ZYG9
272624.lpg0467	Q5ZYA5
272624.lpg0885	Q5ZX48
272624.lpg2407	Q5ZSV9
272624.lpg1967	Q5ZU41
272624.lpg2049	Q5ZTV9
272624.lpg1268	Q5ZW19
272624.lpg1697	Q5ZUU5
272624.lpg2813	Q5ZRR7
272624.lpg2644	Q5ZS75
272624.lpg2722	Q5ZRZ8
272624.lpg0949	Q5ZWY5
272624.lpg0277	Q5ZYT4
272624.lpg1273	Q5ZW15
272624.lpg2679	Q5ZS40
272624.lpg1949	Q5ZU59
272624.lpg1019	Q5ZWR6
272624.lpg0182	Q5ZZ29
272624.lpg2924	Q5ZRF8
272624.lpg2365	Q5ZT01
272624.lpg2312	Q5ZT53
272624.lpg2017	Q5ZTZ1
272624.lpg1569	Q5ZV71
272624.lpg1496	Q5ZVE4
272624.lpg0969	Q5ZWW5
272624.lpg0844	Q5ZX88
272624.lpg0734	Q5ZXJ7
272624.lpg0721	Q5ZXL0
272624.lpg0561	Q5ZY14
272624.lpg0198	Q5ZZ13
272624.lpg2698	Q5ZS21
272624.lpg0420	Q5ZYF2
272624.lpg2193	Q5ZTG9
272624.lpg2408	Q5ZSV8
272624.lpg2999	Q5ZR84
272624.lpg2597	Q5ZSC2
272624.lpg2214	Q5ZTE8
272624.lpg2091	Q5ZTS0
272624.lpg1757	Q5ZUN6
272624.lpg1753	Q5ZUP0
272624.lpg1581	Q5ZV59
272624.lpg1476	Q5ZVG4
272624.lpg2887	Q5ZRJ4
272624.lpg1006	Q5ZWS9
272624.lpg0852	Q5ZX80
272624.lpg0814	Q5ZXB8
272624.lpg2701	Q5ZS18
272624.lpg0612	Q5ZXW9
272624.lpg2958	Q5ZRC4
272624.lpg2511	Q5ZSK6
272624.lpg1705	Q5ZUT7
272624.lpg1655	Q5ZUY7
272624.lpg1239	Q5ZW48
272624.lpg1050	Q5ZWN5
272624.lpg0406	Q5ZYG6
272624.lpg2942	Q5ZRE0
272624.lpg0167	Q5ZZ44
272624.lpg0689	Q5ZXP2
272624.lpg2910	Q5ZRH2
272624.lpg1424	Q5ZVL6
272624.lpg2523	Q5ZSJ4
272624.lpg1829	Q5ZUG9
272624.lpg2777	Q5ZRV0
272624.lpg2730	Q5ZRZ1
272624.lpg2539	Q5ZSH8
272624.lpg0987	Q5ZWU8
272624.lpg2140	Q5ZTM1
272624.lpg2432	Q5ZST4
272624.lpg1642	Q5ZV00
272624.lpg1574	Q5ZV66
272624.lpg1129	Q5ZWF6
272624.lpg2795	Q5ZRT3
272624.lpg2519	Q5ZSJ8
272624.lpg2399	Q5ZSW7
272624.lpg2060	Q5ZTV1
272624.lpg1772	Q5ZUM1
272624.lpg1506	Q5ZVD4
272624.lpg1495	Q5ZVE5
272624.lpg1481	Q5ZVF9
272624.lpg1427	Q5ZVL3
272624.lpg2846	Q5ZRN4
272624.lpg1283	Q5ZW05
272624.lpg2023	Q5ZTY5
272624.lpg2628	Q5ZS91
272624.lpg2085	Q5ZTS6
272624.lpg2622	Q5ZS97
272624.lpg2429	Q5ZST7
272624.lpg2190	Q5ZTH2
272624.lpg1957	Q5ZU51
272624.lpg1910	Q5ZU97
272624.lpg1882	Q5ZUC5
272624.lpg1726	Q5ZUR7
272624.lpg1520	Q5ZVC0
272624.lpg1332	Q5ZVV8
272624.lpg0185	Q5ZZ26
272624.lpg0635	Q5ZXU6
272624.lpg2219	Q5ZTE3
272624.lpg1647	Q5ZUZ5
272624.lpg2452	Q5ZSR5
272624.lpg2168	Q5ZTJ3
272624.lpg0295	Q5ZYR6
272624.lpg2930	Q5ZRF2
272624.lpg2453	Q5ZSR4
272624.lpg2146	Q5ZTL5
272624.lpg1916	Q5ZU91
272624.lpg1289	Q5ZVZ9
272624.lpg0222	Q5ZYY9
272624.lpg2998	Q5ZR85
272624.lpg1209	Q5ZW78
272624.lpg0954	Q5ZWY0
272624.lpg0203	Q5ZZ08
272624.lpg2562	Q5ZSF5
272624.lpg2485	Q5ZSN2
272624.lpg2282	Q5ZT80
272624.lpg1557	Q5ZV83
272624.lpg0584	Q5ZXZ6
272624.lpg2380	Q5ZSY6
272624.lpg0622	Q5ZXV9
272624.lpg0623	Q5ZXV8
272624.lpg1060	Q5ZWM5
272624.lpg0110	Q5ZZA1
272624.lpg2144	Q5ZTL7
272624.lpg2304	Q5ZT61
272624.lpg1449	Q5ZVJ1
272624.lpg0952	Q5ZWY2
272624.lpg0544	Q5ZY29
272624.lpg2554	Q5ZSG3
272624.lpg2525	Q5ZSJ2
272624.lpg2375	Q5ZSZ1
272624.lpg2041	Q5ZTW7
272624.lpg1694	Q5ZUU8
272624.lpg1643	Q5ZUZ9
272624.lpg1514	Q5ZVC6
272624.lpg1428	Q5ZVL2
272624.lpg0886	Q5ZX47
272624.lpg1355	Q5ZVT5
272624.lpg0239	Q5ZYX2
272624.lpg1470	Q5ZVH0
272624.lpg0722	Q5ZXK9
272624.lpg2514	Q5ZSK3
272624.lpg1291	Q5ZVZ7
272624.lpg0793	Q5ZXD8
272624.lpg2849	Q5ZRN1
272624.lpg2592	Q5ZSC7
272624.lpg2093	Q5ZTR8
272624.lpg1795	Q5ZUK3
272624.lpg1082	Q5ZWK3
272624.lpg0132	Q5ZZ79
272624.lpg0103	Q5ZZA8
272624.lpg0078	Q5ZZD3
272624.lpg0418	Q5ZYF4
272624.lpg0413	Q5ZYF9
272624.lpg1930	Q5ZU78
272624.lpg2099	Q5ZTR2
272624.lpg0789	Q5ZXE2
272624.lpg0153	Q5ZZ58
272624.lpg0092	Q5ZZB9
272624.lpg2848	Q5ZRN2
272624.lpg2568	Q5ZSE9
272624.lpg2221	Q5ZTE1
272624.lpg1186	Q5ZWA0
272624.lpg0634	Q5ZXU7
272624.lpg2451	Q5ZSR6
272624.lpg1613	Q5ZV29
272624.lpg2090	Q5ZTS1
272624.lpg1733	Q5ZUR0
272624.lpg1545	Q5ZV95
272624.lpg0240	Q5ZYX1
272624.lpg0102	Q5ZZA9
272624.lpg2443	Q5ZSS3
272624.lpg1991	Q5ZU17
272624.lpg1966	Q5ZU42
272624.lpg1814	Q5ZUI4
272624.lpg1175	Q5ZWB0
272624.lpg0173	Q5ZZ38
272624.lpg2736	Q5ZRY5
272624.lpg2500	Q5ZSL7
272624.lpg1644	Q5ZUZ8
272624.lpg0775	Q5ZXF6
272624.lpg2473	Q5ZSP4
272624.lpg1732	Q5ZUR1
272624.lpg2217	Q5ZTE5
272624.lpg1636	Q5ZV06
272624.lpg1565	Q5ZV75
272624.lpg2378	Q5ZSY8
272624.lpg2128	Q5ZTN3
272624.lpg1033	Q5ZWQ2
272624.lpg0237	Q5ZYX4
272624.lpg2914	Q5ZRG8
272624.lpg2820	Q5ZRR0
272624.lpg2112	Q5ZTP9
272624.lpg1620	Q5ZV22
272624.lpg2971	Q5ZRB1
272624.lpg2631	Q5ZS88
272624.lpg1992	Q5ZU16
272624.lpg1908	Q5ZU99
272624.lpg1143	Q5ZWE2
272624.lpg1028	Q5ZWQ7
272624.lpg0854	Q5ZX78
272624.lpg0233	Q5ZYX8
272624.lpg0187	Q5ZZ24
272624.lpg0441	Q5ZYD1
272624.lpg2596	Q5ZSC3
272624.lpg2764	Q5ZRW2
272624.lpg2634	Q5ZS85
272624.lpg0626	Q5ZXV5
272624.lpg2873	Q5ZRK8
272624.lpg2475	Q5ZSP2
272624.lpg2283	Q5ZT79
272624.lpg2248	Q5ZTB4
272624.lpg2237	Q5ZTC5
272624.lpg2195	Q5ZTG7
272624.lpg1825	Q5ZUH3
272624.lpg1435	Q5ZVK5
272624.lpg2117	Q5ZWL4
272624.lpg0896	Q5ZX37
272624.lpg0265	Q5ZYU6
272624.lpg0251	Q5ZYW0
272624.lpg0071	Q5ZZE0
272624.lpg1985	Q5ZU23
272624.lpg2694	Q5ZS25
272624.lpg1888	Q5ZUB9
272624.lpg1454	Q5ZVI6
272624.lpg1213	Q5ZW74
272624.lpg2538	Q5ZSH9
272624.lpg2418	Q5ZSU8
272624.lpg2261	Q5ZTA1
272624.lpg2121	Q5ZTP0
272624.lpg2046	Q5ZTW2
272624.lpg1264	Q5ZW23
272624.lpg2410	Q5ZSV6
272624.lpg2273	Q5ZT89
272624.lpg2007	Q5ZU01
272624.lpg0974	Q5ZWW1
272624.lpg3000	Q5ZR83
272624.lpg0434	Q5ZYD8
272624.lpg2693	Q5ZS26
272624.lpg2734	Q5ZRY7
272624.lpg0115	Q5ZZ96
272624.lpg2172	Q5ZTI9
272624.lpg1021	Q5ZWR4
272624.lpg1018	Q5ZWR7
272624.lpg0927	Q5ZX06
272624.lpg0662	Q5ZXR9
272624.lpg0294	Q5ZYR7
272624.lpg2048	Q5ZTW0
272624.lpg1030	Q5ZWQ5
272624.lpg0594	Q5ZXY6
272624.lpg0372	Q5ZYK0
272624.lpg0941	Q5ZWZ2
272624.lpg0195	Q5ZZ16
272624.lpg2137	Q5ZTM4
272624.lpg0803	Q5ZXC9
272624.lpg0680	Q5ZXQ1
272624.lpg0186	Q5ZZ25
272624.lpg2689	Q5ZS30
272624.lpg2549	Q5ZSG8
272624.lpg2783	Q5ZRU4
272624.lpg2198	Q5ZTG4
272624.lpg1543	Q5ZV97
272624.lpg1119	Q5ZWG6
272624.lpg0068	Q5ZZE2
272624.lpg2306	Q5ZT59
272624.lpg0147	Q5ZZ64
272624.lpg2961	Q5ZRC1
272624.lpg1845	Q5ZUF3
272624.lpg1673	Q5ZUW9
272624.lpg1457	Q5ZVI3
272624.lpg0871	Q5ZX61
272624.lpg0810	Q5ZXC2
272624.lpg1745	Q5ZUP8
272624.lpg0787	Q5ZXE4
272624.lpg2801	Q5ZRS9
272624.lpg0841	Q5ZX91
272624.lpg2900	Q5ZRI2
272624.lpg1849	Q5ZUE9
272624.lpg1378	Q5ZVR2
272624.lpg0782	Q5ZXE9
272624.lpg0737	Q5ZXJ4
272624.lpg0600	Q5ZXY0
272624.lpg0268	Q5ZYU3
272624.lpg2706	Q5ZS13
272624.lpg0565	Q5ZY10
272624.lpg2892	Q5ZRI9
272624.lpg1744	Q5ZUP9
272624.lpg2445	Q5ZSS1
272624.lpg1902	Q5ZUA5
272624.lpg1159	Q5ZWC6
272624.lpg0193	Q5ZZ18
272624.lpg0159	Q5ZZ52
272624.lpg2695	Q5ZS24
272624.lpg2000	Q5ZU08
272624.lpg1973	Q5ZU35
272624.lpg1486	Q5ZVF4
272624.lpg1461	Q5ZVH9
272624.lpg1439	Q5ZVK1
272624.lpg1370	Q5ZVS0
272624.lpg0589	Q5ZXZ1
272624.lpg0443	Q5ZYC9
272624.lpg0011	Q5ZZJ9
272624.lpg0433	Q5ZYD9
272624.lpg2189	Q5ZTH3
272624.lpg2160	Q5ZTK1
272624.lpg2551	Q5ZSG6
272624.lpg2323	Q5ZT42
272624.lpg0333	Q5ZYN9
272624.lpg2843	Q5ZRN7
272624.lpg2804	Q5ZRS6
272624.lpg2180	Q5ZTI2
272624.lpg2175	Q5ZTI7
272624.lpg1706	Q5ZUT6
272624.lpg1659	Q5ZUY3
272624.lpg1237	Q5ZW50
272624.lpg1168	Q5ZWB7
272624.lpg0706	Q5ZXM5
272624.lpg0259	Q5ZYV2
272624.lpg2518	Q5ZSJ9
272624.lpg2780	Q5ZRU7
272624.lpg2665	Q5ZS54
272624.lpg0508	Q5ZY64
272624.lpg0884	Q5ZX49
272624.lpg2951	Q5ZRD1
272624.lpg0383	Q5ZYI9
272624.lpg0209	Q5ZZ02
272624.lpg2561	Q5ZSF6
272624.lpg1728	Q5ZUR5
272624.lpg1068	Q5ZWL7
