9031.ENSGALP00000006578	Q5ZLQ6
9031.ENSGALP00000039176	A9YXX3
9031.ENSGALP00000013536	D3W660
9031.ENSGALP00000038302	Q6WV23
9031.ENSGALP00000021821	E1BT69
9031.ENSGALP00000018608	Q802A0
9031.ENSGALP00000019344	Q8AY19
9031.ENSGALP00000037974	F1NXK0
9031.ENSGALP00000035702	O57529
9031.ENSGALP00000006788	Q5ZKS2
9031.ENSGALP00000008236	Q8UUR0
9031.ENSGALP00000027694	Q9PTG2
9031.ENSGALP00000024966	R9PXQ1
9031.ENSGALP00000023997	A0A089NDX5
9031.ENSGALP00000036092	F1N9Z6
9031.ENSGALP00000007084	F1NSF4
9031.ENSGALP00000006734	F1NZH8
9031.ENSGALP00000029583	F1P2U8
9031.ENSGALP00000028603	Q58S68
9031.ENSGALP00000010218	C4PAQ9
9031.ENSGALP00000022923	F1NXB3
9031.ENSGALP00000027750	F1NYM7
9031.ENSGALP00000018780	F1NZ08
9031.ENSGALP00000006782	F1NZ21
9031.ENSGALP00000018706	F1NZI1
9031.ENSGALP00000037486	F1NZR2
9031.ENSGALP00000001891	F1P0B5
9031.ENSGALP00000035609	F1P1B8
9031.ENSGALP00000014855	H9KZK3
9031.ENSGALP00000035243	H9L2U4
9031.ENSGALP00000007866	E1BUZ7
9031.ENSGALP00000019975	E1C2R8
9031.ENSGALP00000024548	E1C375
9031.ENSGALP00000001964	E1BQK3
9031.ENSGALP00000027205	E1BR17
9031.ENSGALP00000002302	E1BRY8
9031.ENSGALP00000020954	E1BTH1
9031.ENSGALP00000033347	E1BUR4
9031.ENSGALP00000021762	E1BV41
9031.ENSGALP00000014529	E1BWZ3
9031.ENSGALP00000021280	E1BX95
9031.ENSGALP00000006451	E1BZ11
9031.ENSGALP00000034701	E1C1W7
9031.ENSGALP00000013450	E1C247
9031.ENSGALP00000031708	E1C272
9031.ENSGALP00000019951	E1C3F4
9031.ENSGALP00000018247	E1C3M9
9031.ENSGALP00000010663	E1C618
9031.ENSGALP00000029223	E1C6S2
9031.ENSGALP00000023430	E1C7L8
9031.ENSGALP00000024242	E1C9D0
9031.ENSGALP00000036581	G4XJR3
9031.ENSGALP00000035610	F1NAL8
9031.ENSGALP00000031820	F1NM20
9031.ENSGALP00000012102	F1NM84
9031.ENSGALP00000008869	F1NRG0
9031.ENSGALP00000013795	F1NVN9
9031.ENSGALP00000022937	F1NXA3
9031.ENSGALP00000011473	F1N829
9031.ENSGALP00000023678	F1N991
9031.ENSGALP00000016448	F1NB01
9031.ENSGALP00000009321	F1NB98
9031.ENSGALP00000038885	F1NFD5
9031.ENSGALP00000011381	F1NGF8
9031.ENSGALP00000023239	F1NHH1
9031.ENSGALP00000016031	F1NHX4
9031.ENSGALP00000007414	F1NI65
9031.ENSGALP00000038495	F1NK71
9031.ENSGALP00000017451	F1NPW0
9031.ENSGALP00000008968	F1NQS8
9031.ENSGALP00000037914	F1NS83
9031.ENSGALP00000012176	F1NSZ0
9031.ENSGALP00000012171	F1NSZ3
9031.ENSGALP00000022312	F1P1F9
9031.ENSGALP00000015140	F1P2U7
9031.ENSGALP00000020069	I3XHQ4
9031.ENSGALP00000015871	Q9DGP8
9031.ENSGALP00000033857	Q8AYG7
9031.ENSGALP00000025466	R4GGN4
9031.ENSGALP00000002024	R4GGR9
9031.ENSGALP00000008699	Q5ZKF0
9031.ENSGALP00000040416	Q65CJ9
9031.ENSGALP00000034937	R4GLA4
9031.ENSGALP00000040578	R4GLB7
9031.ENSGALP00000001111	R4GJW6
9031.ENSGALP00000007968	D3X740
9031.ENSGALP00000019824	Q6PPB4
9031.ENSGALP00000024805	D8WN45
9031.ENSGALP00000032296	Q6V7V8
9031.ENSGALP00000037791	Q9PWA8
9031.ENSGALP00000025373	Q5DWF6
9031.ENSGALP00000016144	Q9PVL2
9031.ENSGALP00000027867	B4ZEM2
9031.ENSGALP00000027746	F1NYN6
9031.ENSGALP00000015880	Q90YL2
9031.ENSGALP00000037948	F1NXN3
9031.ENSGALP00000034307	F1NYL7
9031.ENSGALP00000018762	F1NZ19
9031.ENSGALP00000013501	F1P103
9031.ENSGALP00000020830	F1P4H4
9031.ENSGALP00000039807	F1P4I8
9031.ENSGALP00000003959	F1P554
9031.ENSGALP00000027011	F1P5H7
9031.ENSGALP00000022433	H9L0B5
9031.ENSGALP00000000595	H9KYT9
9031.ENSGALP00000010010	H9KZE0
9031.ENSGALP00000034987	H9L0I0
9031.ENSGALP00000001572	E1BQU5
9031.ENSGALP00000037960	E1BYW3
9031.ENSGALP00000005027	E1C133
9031.ENSGALP00000011216	E1C1C0
9031.ENSGALP00000004291	E1C889
9031.ENSGALP00000025590	E1BQ70
9031.ENSGALP00000025581	E1BQ78
9031.ENSGALP00000017873	E1BS34
9031.ENSGALP00000034663	E1BTQ7
9031.ENSGALP00000002252	E1BU42
9031.ENSGALP00000014219	E1BU45
9031.ENSGALP00000033715	E1BV62
9031.ENSGALP00000015425	E1BVK0
9031.ENSGALP00000022521	E1BWS9
9031.ENSGALP00000016683	E1BX76
9031.ENSGALP00000038897	E1BXZ4
9031.ENSGALP00000039292	E1BZA5
9031.ENSGALP00000036638	E1C6Y6
9031.ENSGALP00000035860	E1C809
9031.ENSGALP00000036245	E1C996
9031.ENSGALP00000036581	G4XJR1
9031.ENSGALP00000023849	F1NBW2
9031.ENSGALP00000029939	F1NEB0
9031.ENSGALP00000000847	F1NJ18
9031.ENSGALP00000037127	F1NM03
9031.ENSGALP00000000992	F1NRR0
9031.ENSGALP00000034051	F1NWV1
9031.ENSGALP00000022452	F1NYV1
9031.ENSGALP00000022745	F1P1X3
9031.ENSGALP00000009178	F1N868
9031.ENSGALP00000025263	F1NCR4
9031.ENSGALP00000025121	F1NDD8
9031.ENSGALP00000002943	F1NF28
9031.ENSGALP00000007684	F1NFZ5
9031.ENSGALP00000023316	F1NGJ9
9031.ENSGALP00000019479	F1NIF4
9031.ENSGALP00000011044	F1NIU3
9031.ENSGALP00000005650	F1NJT6
9031.ENSGALP00000024372	F1NJY4
9031.ENSGALP00000036349	F1NJY5
9031.ENSGALP00000026040	F1NL40
9031.ENSGALP00000000140	F1NM75
9031.ENSGALP00000021516	F1NME3
9031.ENSGALP00000021332	F1NMQ6
9031.ENSGALP00000033469	F1NPI3
9031.ENSGALP00000039466	F1NVB1
9031.ENSGALP00000010583	F1NVY5
9031.ENSGALP00000008251	F1NW02
9031.ENSGALP00000018854	F1NW85
9031.ENSGALP00000006398	F1P133
9031.ENSGALP00000039558	F1P2K7
9031.ENSGALP00000024943	F1T2M6
9031.ENSGALP00000009728	F6SQ85
9031.ENSGALP00000036764	Q5ZHP0
9031.ENSGALP00000006343	Q5ZJ09
9031.ENSGALP00000018087	Q5ZMB6
9031.ENSGALP00000010709	R4GGL9
9031.ENSGALP00000013980	Q5ZKE3
9031.ENSGALP00000005014	R4GJD2
9031.ENSGALP00000007991	V9H0B6
9031.ENSGALP00000014768	Q5ZM17
9031.ENSGALP00000023473	Q6X3Y9
9031.ENSGALP00000036322	Q2ACD8
9031.ENSGALP00000011559	Q8AV89
9031.ENSGALP00000015867	R4R041
9031.ENSGALP00000029849	A2JDL7
9031.ENSGALP00000023613	A1E134
9031.ENSGALP00000027744	Q90843
9031.ENSGALP00000017288	D2XQ57
9031.ENSGALP00000021506	D7RH31
9031.ENSGALP00000004707	V5Y0M7
9031.ENSGALP00000000233	B5BSD3
9031.ENSGALP00000034433	F1NYU3
9031.ENSGALP00000015121	F1P3F5
9031.ENSGALP00000038210	Q5F365
9031.ENSGALP00000000438	Q5F3Q3
9031.ENSGALP00000011976	Q9PU42
9031.ENSGALP00000026659	F1NHS7
9031.ENSGALP00000027373	F1NXC6
9031.ENSGALP00000027776	F1NY11
9031.ENSGALP00000013917	F1NYY9
9031.ENSGALP00000012132	F1NZU9
9031.ENSGALP00000003690	F1P0J7
9031.ENSGALP00000015213	F1P0N5
9031.ENSGALP00000033461	E1BSE4
9031.ENSGALP00000000050	H9KYN7
9031.ENSGALP00000022966	H9L0G5
9031.ENSGALP00000000138	Q6EC17
9031.ENSGALP00000005919	E1BQV6
9031.ENSGALP00000008311	E1BUD8
9031.ENSGALP00000017499	E1C1D4
9031.ENSGALP00000032176	E1C352
9031.ENSGALP00000009026	E1C9I8
9031.ENSGALP00000034622	Q85KQ8
9031.ENSGALP00000010021	Q3HLR0
9031.ENSGALP00000010325	E1BSC0
9031.ENSGALP00000039343	E1BXC8
9031.ENSGALP00000000135	E1C2J0
9031.ENSGALP00000010707	E1C2Q2
9031.ENSGALP00000016476	E1C3Z7
9031.ENSGALP00000024015	E1C4M7
9031.ENSGALP00000024484	E1C502
9031.ENSGALP00000015880	E1C703
9031.ENSGALP00000014664	E1C708
9031.ENSGALP00000015775	E1C8X2
9031.ENSGALP00000019874	E1BUV9
9031.ENSGALP00000019408	E1BVP0
9031.ENSGALP00000012986	E1BWI7
9031.ENSGALP00000002573	E1BWX8
9031.ENSGALP00000001681	E1BXR5
9031.ENSGALP00000005926	E1BY27
9031.ENSGALP00000008591	E1C004
9031.ENSGALP00000022748	E1C1V2
9031.ENSGALP00000030346	E1C1W9
9031.ENSGALP00000013443	E1C259
9031.ENSGALP00000021021	E1C2V8
9031.ENSGALP00000009787	E1C4C0
9031.ENSGALP00000005343	E1C4H3
9031.ENSGALP00000004786	E1C7E7
9031.ENSGALP00000004720	E1C7Y3
9031.ENSGALP00000004742	F1NAQ6
9031.ENSGALP00000004725	F1NAR1
9031.ENSGALP00000016570	F1NBQ3
9031.ENSGALP00000001272	F1ND47
9031.ENSGALP00000032266	F1NDX5
9031.ENSGALP00000026824	F1NFM3
9031.ENSGALP00000029661	F1NJ55
9031.ENSGALP00000017678	F1NJ60
9031.ENSGALP00000036178	F1NQS1
9031.ENSGALP00000007090	F1NSE5
9031.ENSGALP00000012076	F1NTP5
9031.ENSGALP00000025626	F1NVJ6
9031.ENSGALP00000037584	F1NX13
9031.ENSGALP00000003706	F1NZ90
9031.ENSGALP00000010774	F1P1X1
9031.ENSGALP00000015546	F1P3B4
9031.ENSGALP00000003084	F1P5F2
9031.ENSGALP00000023720	F1NAZ3
9031.ENSGALP00000009956	F1NCC0
9031.ENSGALP00000037124	F1NCP0
9031.ENSGALP00000013150	F1NDD4
9031.ENSGALP00000000626	F1NP60
9031.ENSGALP00000027958	F1NPA5
9031.ENSGALP00000008988	F1NQR2
9031.ENSGALP00000008962	F1NQT3
9031.ENSGALP00000005397	F1NSN0
9031.ENSGALP00000017306	F1NSS4
9031.ENSGALP00000024155	F1NSX7
9031.ENSGALP00000000438	F1NUT5
9031.ENSGALP00000006424	F1NWZ3
9031.ENSGALP00000010724	F1P2G7
9031.ENSGALP00000036989	R4GIH3
9031.ENSGALP00000005822	R4GM79
9031.ENSGALP00000008396	R4GMG4
9031.ENSGALP00000005640	A0A060DDZ2
9031.ENSGALP00000003498	Q5ZMH0
9031.ENSGALP00000012927	Q5QGZ1
9031.ENSGALP00000039575	Q5ZL15
9031.ENSGALP00000032296	Q6V7W0
9031.ENSGALP00000015070	L7NTB9
9031.ENSGALP00000016502	Q6SVA7
9031.ENSGALP00000026809	Q71BV1
9031.ENSGALP00000023533	Q9W6F1
9031.ENSGALP00000034622	A5HDU0
9031.ENSGALP00000030948	O93573
9031.ENSGALP00000026961	Q5ZHS4
9031.ENSGALP00000030803	Q5ZJG7
9031.ENSGALP00000019767	R4GGY4
9031.ENSGALP00000030788	R4GHI3
9031.ENSGALP00000013536	R4GJ34
9031.ENSGALP00000014947	H9KZL6
9031.ENSGALP00000013516	E1BQW1
9031.ENSGALP00000019930	E1BSZ7
9031.ENSGALP00000025602	E1BXS3
9031.ENSGALP00000036646	E1C0B2
9031.ENSGALP00000012003	E1C567
9031.ENSGALP00000018109	E1C6P6
9031.ENSGALP00000021888	H9L044
9031.ENSGALP00000022054	H9L083
9031.ENSGALP00000040017	H9L3N4
9031.ENSGALP00000016506	Q5ZIA1
9031.ENSGALP00000002001	E1BQ87
9031.ENSGALP00000014135	E1BWM7
9031.ENSGALP00000038111	E1BXY3
9031.ENSGALP00000038405	E1BY79
9031.ENSGALP00000033552	E1BZF2
9031.ENSGALP00000016504	E1C2G0
9031.ENSGALP00000016911	E1C3Q9
9031.ENSGALP00000005794	E1C4T6
9031.ENSGALP00000018631	E1C5D8
9031.ENSGALP00000038711	E1C930
9031.ENSGALP00000017875	E1BS32
9031.ENSGALP00000022336	E1BS87
9031.ENSGALP00000002718	E1BSB9
9031.ENSGALP00000014225	E1BU39
9031.ENSGALP00000002175	E1BWM0
9031.ENSGALP00000026451	E1BY59
9031.ENSGALP00000010459	E1BZ83
9031.ENSGALP00000017526	E1BZP0
9031.ENSGALP00000011293	E1C173
9031.ENSGALP00000001298	E1C7B7
9031.ENSGALP00000016732	E1C7G7
9031.ENSGALP00000016696	E1C976
9031.ENSGALP00000004078	E1C200
9031.ENSGALP00000016493	E1C3X0
9031.ENSGALP00000012479	E1C536
9031.ENSGALP00000006102	E1C755
9031.ENSGALP00000001981	B1P6A8
9031.ENSGALP00000027299	E1BQD1
9031.ENSGALP00000014318	E1BRU6
9031.ENSGALP00000003128	E1BTB7
9031.ENSGALP00000014676	E1BTV4
9031.ENSGALP00000037975	E1BU32
9031.ENSGALP00000021705	E1BVP3
9031.ENSGALP00000020875	E1BVZ1
9031.ENSGALP00000026115	E1BWL4
9031.ENSGALP00000010157	E1BX00
9031.ENSGALP00000002902	E1BXB3
9031.ENSGALP00000022087	E1BY73
9031.ENSGALP00000022081	E1BY76
9031.ENSGALP00000010494	E1BYN7
9031.ENSGALP00000033598	E1BYX1
9031.ENSGALP00000002091	E1BZ16
9031.ENSGALP00000029983	E1BZ46
9031.ENSGALP00000008144	E1BZ87
9031.ENSGALP00000002817	E1BZA6
9031.ENSGALP00000008530	E1C050
9031.ENSGALP00000009425	E1C113
9031.ENSGALP00000004028	E1C2R3
9031.ENSGALP00000030736	E1C413
9031.ENSGALP00000027942	E1C589
9031.ENSGALP00000039280	E1C5A9
9031.ENSGALP00000011562	E1C5T9
9031.ENSGALP00000029247	E1C6A3
9031.ENSGALP00000016308	E1C6G6
9031.ENSGALP00000020440	E1C6M2
9031.ENSGALP00000023925	E1C6S0
9031.ENSGALP00000035468	E1C6Z7
9031.ENSGALP00000015878	E1C717
9031.ENSGALP00000023467	E1C745
9031.ENSGALP00000017646	E1C793
9031.ENSGALP00000016784	E1C7D8
9031.ENSGALP00000037114	E1C7R8
9031.ENSGALP00000012793	E1C7X1
9031.ENSGALP00000011886	E1C846
9031.ENSGALP00000016252	E1C897
9031.ENSGALP00000008606	E1C8S4
9031.ENSGALP00000029598	E1C8Z2
9031.ENSGALP00000012296	E1C9B3
9031.ENSGALP00000019825	F1NEP4
9031.ENSGALP00000023057	F1NIQ5
9031.ENSGALP00000026126	F1NIX0
9031.ENSGALP00000021696	F1NJG6
9031.ENSGALP00000000384	F1NK39
9031.ENSGALP00000014417	F1NLK8
9031.ENSGALP00000017060	F1NNL0
9031.ENSGALP00000010101	F1NW71
9031.ENSGALP00000025443	F1P1R5
9031.ENSGALP00000000138	F1CN38
9031.ENSGALP00000011462	F1N842
9031.ENSGALP00000016394	F1N8F9
9031.ENSGALP00000016366	F1N8H5
9031.ENSGALP00000011822	F1N903
9031.ENSGALP00000009674	F1N9D9
9031.ENSGALP00000016751	F1NAH9
9031.ENSGALP00000023888	F1NB44
9031.ENSGALP00000011620	F1NBB1
9031.ENSGALP00000016858	F1NBC5
9031.ENSGALP00000004810	F1NBV6
9031.ENSGALP00000013250	F1ND07
9031.ENSGALP00000013212	F1NDB1
9031.ENSGALP00000013151	F1NDD3
9031.ENSGALP00000019762	F1NF75
9031.ENSGALP00000030029	F1NFS4
9031.ENSGALP00000016204	F1NG63
9031.ENSGALP00000002763	F1NGQ6
9031.ENSGALP00000014143	F1NIY3
9031.ENSGALP00000000810	F1NJ40
9031.ENSGALP00000002049	F1NLU4
9031.ENSGALP00000005827	F1NPS8
9031.ENSGALP00000026221	F1NRN8
9031.ENSGALP00000002583	F1NV30
9031.ENSGALP00000008266	F1NVZ2
9031.ENSGALP00000026526	R4GFW2
9031.ENSGALP00000019792	E3VVZ9
9031.ENSGALP00000007041	Q5ZI62
9031.ENSGALP00000014003	Q9DE41
9031.ENSGALP00000020815	R4GLJ7
9031.ENSGALP00000008236	B1P665
9031.ENSGALP00000018305	E1BRJ8
9031.ENSGALP00000003215	E1BRK3
9031.ENSGALP00000006720	E1BRT3
9031.ENSGALP00000026707	E1BS70
9031.ENSGALP00000010368	E1BS92
9031.ENSGALP00000011148	E1BTM0
9031.ENSGALP00000006999	E1BVU2
9031.ENSGALP00000007391	E1BXI3
9031.ENSGALP00000019319	E1BXK7
9031.ENSGALP00000020797	E1BYC6
9031.ENSGALP00000020705	E1BZ36
9031.ENSGALP00000022444	E1BZ57
9031.ENSGALP00000008145	E1BZ86
9031.ENSGALP00000000161	E1C2G8
9031.ENSGALP00000021023	E1C2V6
9031.ENSGALP00000005789	E1C4U4
9031.ENSGALP00000001321	E1C5G5
9031.ENSGALP00000010960	E1C884
9031.ENSGALP00000015020	H2D5E5
9031.ENSGALP00000007757	Q9PRV1
9031.ENSGALP00000013765	Q9PUM5
9031.ENSGALP00000018561	E1BVZ6
9031.ENSGALP00000024628	E1C0U8
9031.ENSGALP00000009883	E1C1D7
9031.ENSGALP00000023627	E1C3A5
9031.ENSGALP00000018190	E1C5Z6
9031.ENSGALP00000037209	F1NCZ4
9031.ENSGALP00000019783	F1NF64
9031.ENSGALP00000012278	F1NGE5
9031.ENSGALP00000005693	F1NJ68
9031.ENSGALP00000002080	F1NL64
9031.ENSGALP00000008967	F1NQS9
9031.ENSGALP00000025103	F1NS93
9031.ENSGALP00000000138	F1CN44
9031.ENSGALP00000028313	F1N8J5
9031.ENSGALP00000023773	F1NA82
9031.ENSGALP00000004816	F1NBV0
9031.ENSGALP00000014919	F1NF40
9031.ENSGALP00000023383	F1NG79
9031.ENSGALP00000004041	F1NHZ4
9031.ENSGALP00000002670	F1NI46
9031.ENSGALP00000040078	F1NID6
9031.ENSGALP00000007928	F1NIK3
9031.ENSGALP00000011160	F1NIL3
9031.ENSGALP00000011093	F1NIP2
9031.ENSGALP00000036343	F1NJZ0
9031.ENSGALP00000014497	F1NKU0
9031.ENSGALP00000000780	F1NL73
9031.ENSGALP00000026404	F1NLJ4
9031.ENSGALP00000007183	F1NPJ9
9031.ENSGALP00000007352	F1NQB6
9031.ENSGALP00000024079	F1NRI1
9031.ENSGALP00000038180	F1NT75
9031.ENSGALP00000010186	F1NVH9
9031.ENSGALP00000027835	F1NVU8
9031.ENSGALP00000010588	F1NVY3
9031.ENSGALP00000039712	F1P1S1
9031.ENSGALP00000010305	F1P241
9031.ENSGALP00000010749	C7F700
9031.ENSGALP00000001717	G9LQW2
9031.ENSGALP00000008111	R4GFN7
9031.ENSGALP00000030513	R4GHI7
9031.ENSGALP00000001027	R4GLK4
9031.ENSGALP00000002888	F1NFL6
9031.ENSGALP00000016085	F1NHL0
9031.ENSGALP00000007927	F1NIK4
9031.ENSGALP00000007829	F1NIQ2
9031.ENSGALP00000000321	F1NKR6
9031.ENSGALP00000017132	F1NLG1
9031.ENSGALP00000002452	F1NLK0
9031.ENSGALP00000036617	F1NMC5
9031.ENSGALP00000012267	F1NS33
9031.ENSGALP00000002224	F1NSB5
9031.ENSGALP00000003422	F1NVB2
9031.ENSGALP00000000236	F5CST7
9031.ENSGALP00000035570	F1NAA8
9031.ENSGALP00000025117	F1NDP9
9031.ENSGALP00000038894	F1NFC9
9031.ENSGALP00000026418	F1NKZ6
9031.ENSGALP00000027958	F1NPA6
9031.ENSGALP00000033047	F1NPR2
9031.ENSGALP00000024894	F1NTC6
9031.ENSGALP00000014539	F1NV47
9031.ENSGALP00000008268	F1NVZ1
9031.ENSGALP00000010334	F1P1G7
9031.ENSGALP00000032903	F1P281
9031.ENSGALP00000017099	A8QJE7
9031.ENSGALP00000005662	Q5ZMA9
9031.ENSGALP00000026697	E1BTB4
9031.ENSGALP00000027072	E1BV28
9031.ENSGALP00000027665	E1C0Q5
9031.ENSGALP00000006056	E1C8I2
9031.ENSGALP00000038395	Q90676
9031.ENSGALP00000014206	F1NFN1
9031.ENSGALP00000007436	F1NGR9
9031.ENSGALP00000004058	F1NHX9
9031.ENSGALP00000008845	F1NRI4
9031.ENSGALP00000007080	F1NSF6
9031.ENSGALP00000018459	F1NW93
9031.ENSGALP00000004348	F1N891
9031.ENSGALP00000024507	F1N8Q2
9031.ENSGALP00000013046	F1N9A3
9031.ENSGALP00000035917	F1N9L9
9031.ENSGALP00000016903	F1NAE9
9031.ENSGALP00000018034	F1NDW6
9031.ENSGALP00000013314	F1NE67
9031.ENSGALP00000026759	F1NGE8
9031.ENSGALP00000038393	F1NIU2
9031.ENSGALP00000017656	F1NJ74
9031.ENSGALP00000024753	F1NKK7
9031.ENSGALP00000038037	F1NL05
9031.ENSGALP00000038251	F1NQY7
9031.ENSGALP00000026277	F1NQZ5
9031.ENSGALP00000031206	F1NRD3
9031.ENSGALP00000008890	F1NRD7
9031.ENSGALP00000000551	F1NRZ1
9031.ENSGALP00000010584	F1NVY4
9031.ENSGALP00000008248	F1NW13
9031.ENSGALP00000022737	F1P1Y3
9031.ENSGALP00000039198	F1P232
9031.ENSGALP00000008142	A0A077K7C8
9031.ENSGALP00000004865	R4GHG3
9031.ENSGALP00000026950	R4GKL6
9031.ENSGALP00000025766	Q5ZIU7
9031.ENSGALP00000005649	Q5ZIX5
9031.ENSGALP00000024068	Q5ZJX3
9031.ENSGALP00000011993	Q9PU43
9031.ENSGALP00000038950	R4GGV4
9031.ENSGALP00000005995	R4GHD6
9031.ENSGALP00000030872	Q4ADW0
9031.ENSGALP00000012134	R4GJA7
9031.ENSGALP00000016972	Q5ZIT6
9031.ENSGALP00000001655	Q5ZJS9
9031.ENSGALP00000020844	Q8UVD4
9031.ENSGALP00000027694	Q90858
9031.ENSGALP00000039101	Q9IAA3
9031.ENSGALP00000026422	F6T4R2
9031.ENSGALP00000007229	Q5F3Q0
9031.ENSGALP00000000233	Q860T1
9031.ENSGALP00000007460	R4GFF8
9031.ENSGALP00000015712	R4GJ12
9031.ENSGALP00000013163	R4GKU3
9031.ENSGALP00000004760	R4GL85
9031.ENSGALP00000027234	R4GFM0
9031.ENSGALP00000023577	R4GLF2
9031.ENSGALP00000021234	W0GHX2
9031.ENSGALP00000019592	F7AVB9
9031.ENSGALP00000013522	R4GHB3
9031.ENSGALP00000038007	Q5F3M5
9031.ENSGALP00000012347	R4GJ78
9031.ENSGALP00000011130	R4GLC5
9031.ENSGALP00000001042	R4GMB8
9031.ENSGALP00000015962	R4GMG7
9031.ENSGALP00000033704	A4VAR9
9031.ENSGALP00000007968	D3X746
9031.ENSGALP00000023357	Q5ZLD8
9031.ENSGALP00000022374	Q6Y2W1
9031.ENSGALP00000039827	Q71U37
9031.ENSGALP00000039188	D1M7A6
9031.ENSGALP00000037108	Q8QFT5
9031.ENSGALP00000017932	Q705C2
9031.ENSGALP00000020169	Q7ZZK3
9031.ENSGALP00000037800	Q2UXM6
9031.ENSGALP00000010048	F1NXJ5
9031.ENSGALP00000031383	Q788N4
9031.ENSGALP00000022058	I2E112
9031.ENSGALP00000011384	Q90823
9031.ENSGALP00000027488	Q9DEX4
9031.ENSGALP00000011601	Q9PT85
9031.ENSGALP00000015585	C4PA27
9031.ENSGALP00000019151	B6RDJ8
9031.ENSGALP00000013993	Q9YH86
9031.ENSGALP00000023189	Q90626
9031.ENSGALP00000025506	Q90XC0
9031.ENSGALP00000034622	E5DFP4
9031.ENSGALP00000010021	Q3HLQ7
9031.ENSGALP00000000138	Q8SPC7
9031.ENSGALP00000008814	A0A0A0MQ42
9031.ENSGALP00000036471	Q7T197
9031.ENSGALP00000003746	Q9DED0
9031.ENSGALP00000012731	Q9W6S4
9031.ENSGALP00000003505	C0A1C8
9031.ENSGALP00000011620	K4HQR1
9031.ENSGALP00000015239	Q3L257
9031.ENSGALP00000036271	Q5CAS7
9031.ENSGALP00000000327	A5YVD8
9031.ENSGALP00000038092	P87363
9031.ENSGALP00000028939	Q9PWP8
9031.ENSGALP00000000686	S6BNL5
9031.ENSGALP00000015126	O93263
9031.ENSGALP00000006683	R9PXL6
9031.ENSGALP00000001860	E1BSJ9
9031.ENSGALP00000008078	R9PXM0
9031.ENSGALP00000017738	D2XQ51
9031.ENSGALP00000005086	D2XQ59
9031.ENSGALP00000018045	D9N195
9031.ENSGALP00000013895	E1BSD7
9031.ENSGALP00000038524	Q7LZP0
9031.ENSGALP00000034614	B2ZAJ3
9031.ENSGALP00000037427	W6RT25
9031.ENSGALP00000003839	A0A0A0MQ34
9031.ENSGALP00000035197	B4X7L5
9031.ENSGALP00000036339	Q9DGG1
9031.ENSGALP00000010059	D2XQ55
9031.ENSGALP00000036953	Q9DE18
9031.ENSGALP00000029475	Q9I9L8
9031.ENSGALP00000013843	V9GWB6
9031.ENSGALP00000021168	V9GWB8
9031.ENSGALP00000000221	B5BSL5
9031.ENSGALP00000035437	Q5F382
9031.ENSGALP00000032536	F1NYI5
9031.ENSGALP00000001828	F1P0V6
9031.ENSGALP00000015126	F1P3F4
9031.ENSGALP00000039012	F1P4U3
9031.ENSGALP00000027918	F1P537
9031.ENSGALP00000000408	H9KYS3
9031.ENSGALP00000001274	H9KYX6
9031.ENSGALP00000028903	H9L0T9
9031.ENSGALP00000035041	H9L295
9031.ENSGALP00000016177	B8YJT7
9031.ENSGALP00000009904	F9W2Y0
9031.ENSGALP00000006618	E1BU38
9031.ENSGALP00000021770	E1BV27
9031.ENSGALP00000036991	E1C2U2
9031.ENSGALP00000018216	E1C479
9031.ENSGALP00000003705	E1C9J7
9031.ENSGALP00000013923	E1BQL0
9031.ENSGALP00000007254	E1BQL8
9031.ENSGALP00000005905	E1BQW3
9031.ENSGALP00000013511	E1BQW6
9031.ENSGALP00000011082	E1BS15
9031.ENSGALP00000014205	E1BU55
9031.ENSGALP00000025722	E1BUS8
9031.ENSGALP00000003414	E1BW34
9031.ENSGALP00000015357	E1BXX0
9031.ENSGALP00000018826	E1BY83
9031.ENSGALP00000004582	E1BYG8
9031.ENSGALP00000026022	E1BZ18
9031.ENSGALP00000025144	E1BZM6
9031.ENSGALP00000004144	E1C0M1
9031.ENSGALP00000039603	E1C0S1
9031.ENSGALP00000008490	E1C1C7
9031.ENSGALP00000013092	E1C1I5
9031.ENSGALP00000010709	E1C2Q1
9031.ENSGALP00000012563	E1C3Q4
9031.ENSGALP00000016419	E1C4L5
9031.ENSGALP00000012494	E1C518
9031.ENSGALP00000036320	E1C7F2
9031.ENSGALP00000035870	F1NAX2
9031.ENSGALP00000004204	F1NG73
9031.ENSGALP00000036959	F1NJI0
9031.ENSGALP00000029837	F1NPL9
9031.ENSGALP00000021412	F1NQ87
9031.ENSGALP00000008224	R4GJX7
9031.ENSGALP00000016325	F1N887
9031.ENSGALP00000016313	F1N8A1
9031.ENSGALP00000024112	F1N9N1
9031.ENSGALP00000009708	F1NB21
9031.ENSGALP00000004589	F1NBR2
9031.ENSGALP00000020375	F1NDP4
9031.ENSGALP00000018057	F1NDU4
9031.ENSGALP00000011426	F1NEW9
9031.ENSGALP00000002839	F1NFR4
9031.ENSGALP00000018399	F1NFT6
9031.ENSGALP00000009064	F1NGG4
9031.ENSGALP00000014937	F1NHP5
9031.ENSGALP00000026119	F1NIY5
9031.ENSGALP00000017642	F1NJR9
9031.ENSGALP00000012365	F1NK30
9031.ENSGALP00000014999	F1NL19
9031.ENSGALP00000017129	F1NLG9
9031.ENSGALP00000002041	F1NLU6
9031.ENSGALP00000039575	F1NLV4
9031.ENSGALP00000023342	F1NMM8
