10090.ENSMUSP00000018470	Q9CQV8
10090.ENSMUSP00000109420	A0JLS7
10090.ENSMUSP00000112847	B0LAB3
10090.ENSMUSP00000034524	Q3T9B4
10090.ENSMUSP00000041006	Q3TGA3
10090.ENSMUSP00000028511	Q3TI19
10090.ENSMUSP00000129584	Q3TLY3
10090.ENSMUSP00000056691	Q3TQZ3
10090.ENSMUSP00000090593	Q3TRU2
10090.ENSMUSP00000006137	Q3TSG8
10090.ENSMUSP00000136047	Q3TVH4
10090.ENSMUSP00000122645	Q3U0H1
10090.ENSMUSP00000098066	Q3UAF7
10090.ENSMUSP00000001595	Q3UNJ3
10090.ENSMUSP00000024832	Q3YE99
10090.ENSMUSP00000130167	Q3ZB68
10090.ENSMUSP00000000756	Q5RKP3
10090.ENSMUSP00000073107	Q923V2
10090.ENSMUSP00000041190	Q9CSA7
10090.ENSMUSP00000006444	Q5XKB2
10090.ENSMUSP00000091365	Q8BIE9
10090.ENSMUSP00000020392	Q8BM27
10090.ENSMUSP00000088465	Q8BN34
10090.ENSMUSP00000038047	Q8BW98
10090.ENSMUSP00000057346	Q8BWD7
10090.ENSMUSP00000043570	Q8BZP3
10090.ENSMUSP00000024599	Q8C2F9
10090.ENSMUSP00000022286	Q923F9
10090.ENSMUSP00000082459	Q9WVE4
10090.ENSMUSP00000017290	A0A087WP26
10090.ENSMUSP00000054499	A0A087WQW8
10090.ENSMUSP00000091312	A0A087WQX1
10090.ENSMUSP00000027478	A0A087WR38
10090.ENSMUSP00000125742	A0A087WRI3
10090.ENSMUSP00000108464	A0A087WSG6
10090.ENSMUSP00000064128	D9IG02
10090.ENSMUSP00000040282	O88232
10090.ENSMUSP00000056691	Q7TPT0
10090.ENSMUSP00000050788	Q80WB7
10090.ENSMUSP00000111255	Q8BHW8
10090.ENSMUSP00000017610	Q8BSJ3
10090.ENSMUSP00000042177	Q8BUK3
10090.ENSMUSP00000067197	Q8BXM9
10090.ENSMUSP00000019987	Q8C0E5
10090.ENSMUSP00000099104	Q8C1G6
10090.ENSMUSP00000029803	Q8C470
10090.ENSMUSP00000028377	Q8CAJ8
10090.ENSMUSP00000066556	Q8CD47
10090.ENSMUSP00000112782	Q8CGJ1
10090.ENSMUSP00000032887	Q8K359
10090.ENSMUSP00000047326	Q8R1B2
10090.ENSMUSP00000025241	Q8R1K9
10090.ENSMUSP00000066455	Q8VDJ7
10090.ENSMUSP00000080164	Q99PN8
10090.ENSMUSP00000110093	Q9CVN2
10090.ENSMUSP00000032279	V9GXH3
10090.ENSMUSP00000127142	A4FTY8
10090.ENSMUSP00000033010	D3YUV8
10090.ENSMUSP00000023655	D3YV39
10090.ENSMUSP00000095270	D3YV52
10090.ENSMUSP00000039222	D3YV79
10090.ENSMUSP00000088508	D3YYJ5
10090.ENSMUSP00000034822	D3Z1Z2
10090.ENSMUSP00000033821	D3Z215
10090.ENSMUSP00000033098	D3Z3D7
10090.ENSMUSP00000027503	D3Z3R3
10090.ENSMUSP00000031426	D3Z5A8
10090.ENSMUSP00000009392	D3Z7Q6
10090.ENSMUSP00000037981	H6UK62
10090.ENSMUSP00000036571	Q6AXH3
10090.ENSMUSP00000122219	Q6I9G6
10090.ENSMUSP00000023689	Q6LD20
10090.ENSMUSP00000063879	Q6NSP6
10090.ENSMUSP00000091053	Q6NXN0
10090.ENSMUSP00000070382	Q6P6P2
10090.ENSMUSP00000028355	Q8CIP2
10090.ENSMUSP00000053027	Q920W0
10090.ENSMUSP00000126737	Q920Y9
10090.ENSMUSP00000034905	Q9QZG5
10090.ENSMUSP00000087770	Q6IS63
10090.ENSMUSP00000106684	Q91YM0
10090.ENSMUSP00000119606	V9GX56
10090.ENSMUSP00000094632	W0UTF1
10090.ENSMUSP00000028781	Q3TRR6
10090.ENSMUSP00000110965	Q5CZX0
10090.ENSMUSP00000055334	Q5SW50
10090.ENSMUSP00000050386	Q9D1T1
10090.ENSMUSP00000027038	Q60733
10090.ENSMUSP00000022220	Q62156
10090.ENSMUSP00000060246	Q62363
10090.ENSMUSP00000113988	Q8K526
10090.ENSMUSP00000077546	Q8R2Z1
10090.ENSMUSP00000097494	Q8VFL2
10090.ENSMUSP00000019939	Q9CU14
10090.ENSMUSP00000023616	Q9CXC0
10090.ENSMUSP00000040975	Q9CZ14
10090.ENSMUSP00000136007	A0A075B640
10090.ENSMUSP00000029135	A2AQN5
10090.ENSMUSP00000027269	C5IJB8
10090.ENSMUSP00000032248	C6EQI8
10090.ENSMUSP00000015435	D6RI86
10090.ENSMUSP00000107694	E0CZ14
10090.ENSMUSP00000105954	Z4YML9
10090.ENSMUSP00000102056	A0AUM9
10090.ENSMUSP00000003459	A8Y5I5
10090.ENSMUSP00000095675	D6RDD1
10090.ENSMUSP00000029387	D6RFN2
10090.ENSMUSP00000112801	D6RHT6
10090.ENSMUSP00000105538	D6RIL1
10090.ENSMUSP00000119467	D6RIP9
10090.ENSMUSP00000006774	D6RJL7
10090.ENSMUSP00000091306	F8VPJ7
10090.ENSMUSP00000051033	O89052
10090.ENSMUSP00000084857	Q69ZE8
10090.ENSMUSP00000052716	B7ZNK2
10090.ENSMUSP00000044714	D6RGL3
10090.ENSMUSP00000107727	D6RI94
10090.ENSMUSP00000008462	D6RIM1
10090.ENSMUSP00000085915	D7RV85
10090.ENSMUSP00000120810	E0CY99
10090.ENSMUSP00000001402	E0CYX8
10090.ENSMUSP00000019994	E0CZB6
10090.ENSMUSP00000108895	F8VPQ6
10090.ENSMUSP00000124709	Q499W6
10090.ENSMUSP00000112932	Q69Z50
10090.ENSMUSP00000090155	Q69ZN1
10090.ENSMUSP00000043765	S4R2R5
10090.ENSMUSP00000090593	Z4YLI8
10090.ENSMUSP00000106770	A2BHP1
10090.ENSMUSP00000096800	F6VJY9
10090.ENSMUSP00000076769	F6Z6F4
10090.ENSMUSP00000035281	F7A5I8
10090.ENSMUSP00000009772	F8VPN2
10090.ENSMUSP00000021187	Q5SS84
10090.ENSMUSP00000050335	A2AC07
10090.ENSMUSP00000037358	A2ADP2
10090.ENSMUSP00000043215	A2AHZ3
10090.ENSMUSP00000099953	A2ALV7
10090.ENSMUSP00000028166	A2AQQ8
10090.ENSMUSP00000105425	A2ATH4
10090.ENSMUSP00000112905	B0QZX1
10090.ENSMUSP00000055671	B1ASM0
10090.ENSMUSP00000131514	B2RY90
10090.ENSMUSP00000028207	B7ZDD7
10090.ENSMUSP00000078382	B8JJC2
10090.ENSMUSP00000117677	B8JJN0
10090.ENSMUSP00000084868	F6TV20
10090.ENSMUSP00000105536	F6X089
10090.ENSMUSP00000131482	F6YKI2
10090.ENSMUSP00000105727	F6YUL9
10090.ENSMUSP00000031103	F6ZQT4
10090.ENSMUSP00000028224	F7ADT6
10090.ENSMUSP00000030056	Q80YX0
10090.ENSMUSP00000136637	D2CKI9
10090.ENSMUSP00000026461	J3QN19
10090.ENSMUSP00000060028	J3QPM4
10090.ENSMUSP00000104864	Q3UPB9
10090.ENSMUSP00000109087	Q5DTL3
10090.ENSMUSP00000005597	Q80UY3
10090.ENSMUSP00000055602	R4GML0
10090.ENSMUSP00000081569	I7HFV2
10090.ENSMUSP00000045016	E9QL65
10090.ENSMUSP00000026993	F6R550
10090.ENSMUSP00000099118	L7N237
10090.ENSMUSP00000085794	Q8K3J6
10090.ENSMUSP00000035121	B8JK87
10090.ENSMUSP00000027741	E3VX04
10090.ENSMUSP00000039080	F6RCZ2
10090.ENSMUSP00000006061	F6RUH9
10090.ENSMUSP00000047376	F6SJZ7
10090.ENSMUSP00000053665	Q8C162
10090.ENSMUSP00000128308	Q8K2B7
10090.ENSMUSP00000034074	Q99KT2
10090.ENSMUSP00000029679	Q9D0L3
10090.ENSMUSP00000038825	B7ZWE9
10090.ENSMUSP00000135410	H3BKJ1
10090.ENSMUSP00000023714	Q148Q7
10090.ENSMUSP00000035154	Q571N2
10090.ENSMUSP00000026973	I2E5V9
10090.ENSMUSP00000126737	Q2NL46
10090.ENSMUSP00000067114	Q8BWE8
10090.ENSMUSP00000025081	Q8C5P2
10090.ENSMUSP00000090304	Q8R145
10090.ENSMUSP00000049541	S4R1C0
10090.ENSMUSP00000064545	S4R1V0
10090.ENSMUSP00000028410	B2BBR8
10090.ENSMUSP00000066736	B2RUA5
10090.ENSMUSP00000085322	B8JJD1
10090.ENSMUSP00000091519	J3QP09
10090.ENSMUSP00000102285	Q4KKZ5
10090.ENSMUSP00000104889	A2A484
10090.ENSMUSP00000101578	A2A6J0
10090.ENSMUSP00000110374	A2AFI4
10090.ENSMUSP00000020949	A2AGS2
10090.ENSMUSP00000087500	A2AQJ5
10090.ENSMUSP00000033617	A2BDW0
10090.ENSMUSP00000038722	B0R071
10090.ENSMUSP00000104417	B7ZCR5
10090.ENSMUSP00000000260	F6VY18
10090.ENSMUSP00000031739	F6XYC5
10090.ENSMUSP00000129853	F6Y363
10090.ENSMUSP00000092429	F6YIG8
10090.ENSMUSP00000013667	F7BNZ5
10090.ENSMUSP00000137400	J3QME8
10090.ENSMUSP00000035415	J3QP59
10090.ENSMUSP00000032891	J3QQ22
10090.ENSMUSP00000035930	Q3TPG4
10090.ENSMUSP00000046074	Q5ND24
10090.ENSMUSP00000006774	E9QKD9
10090.ENSMUSP00000098752	F6PYM1
10090.ENSMUSP00000031289	F6Q7H5
10090.ENSMUSP00000060893	Q0VDN1
10090.ENSMUSP00000108923	Q687I4
10090.ENSMUSP00000063410	Q8BJT1
10090.ENSMUSP00000112978	Q8CI82
10090.ENSMUSP00000080399	Q8VF96
10090.ENSMUSP00000025505	Q9CRP9
10090.ENSMUSP00000009157	Q9D6F6
10090.ENSMUSP00000105035	A6PW50
10090.ENSMUSP00000027766	E0CXT4
10090.ENSMUSP00000103712	E0CXW1
10090.ENSMUSP00000028151	E0CXW3
10090.ENSMUSP00000096335	L7N227
10090.ENSMUSP00000078245	Q3UH86
10090.ENSMUSP00000130531	Q3UXH5
10090.ENSMUSP00000045988	Q3V0Q3
10090.ENSMUSP00000055517	Q5SVS7
10090.ENSMUSP00000014578	Q6TCI0
10090.ENSMUSP00000021605	Q8BMX5
10090.ENSMUSP00000069083	Q8HWE0
10090.ENSMUSP00000099073	Q9CYE5
10090.ENSMUSP00000052953	E9QNB8
10090.ENSMUSP00000092680	F2Z3Z8
10090.ENSMUSP00000137258	J3KMG5
10090.ENSMUSP00000033723	Q3U3B9
10090.ENSMUSP00000009039	Q5PR15
10090.ENSMUSP00000087119	Q6DFU5
10090.ENSMUSP00000066399	Q8C9H3
10090.ENSMUSP00000026666	A2AFL5
10090.ENSMUSP00000068690	B0V2Q9
10090.ENSMUSP00000099443	B1AQX5
10090.ENSMUSP00000099887	E0CX38
10090.ENSMUSP00000062066	E9PUY1
10090.ENSMUSP00000108706	E9Q1U7
10090.ENSMUSP00000078806	E9Q569
10090.ENSMUSP00000026624	E9Q850
10090.ENSMUSP00000059211	F6QPY9
10090.ENSMUSP00000043874	G3UZC8
10090.ENSMUSP00000040464	Q3TWM8
10090.ENSMUSP00000111359	Q3TZ57
10090.ENSMUSP00000056739	Q3U3Y0
10090.ENSMUSP00000047356	Q3U5T3
10090.ENSMUSP00000129784	Q3UEI5
10090.ENSMUSP00000025276	Q3UMX3
10090.ENSMUSP00000105140	Q3US10
10090.ENSMUSP00000097780	Q3UT02
10090.ENSMUSP00000038884	Q3UVG4
10090.ENSMUSP00000133083	Q3UX31
10090.ENSMUSP00000099842	Q3UZ30
10090.ENSMUSP00000023171	Q3UZZ2
10090.ENSMUSP00000096273	Q3V205
10090.ENSMUSP00000013797	Q5NC41
10090.ENSMUSP00000108622	E9PUG3
10090.ENSMUSP00000000394	E9PUT1
10090.ENSMUSP00000128921	E9PXD7
10090.ENSMUSP00000071704	E9PZB4
10090.ENSMUSP00000127748	E9Q0R1
10090.ENSMUSP00000128946	E9Q235
10090.ENSMUSP00000127204	E9Q3Z1
10090.ENSMUSP00000042215	E9Q4J5
10090.ENSMUSP00000082422	E9Q4S3
10090.ENSMUSP00000006703	E9Q5L2
10090.ENSMUSP00000130277	E9Q7H2
10090.ENSMUSP00000079818	E9Q8H1
10090.ENSMUSP00000107477	E9Q8K5
10090.ENSMUSP00000134687	G3UXH6
10090.ENSMUSP00000040321	G3UZP6
10090.ENSMUSP00000079191	Q3MI34
10090.ENSMUSP00000018561	Q3UEQ4
10090.ENSMUSP00000036705	Q3UIZ0
10090.ENSMUSP00000004294	Q3UNC4
10090.ENSMUSP00000041263	Q3V3H6
10090.ENSMUSP00000127715	A0A087WRZ8
10090.ENSMUSP00000027863	B0LAB6
10090.ENSMUSP00000105321	H3BKN0
10090.ENSMUSP00000111942	Q3TIR2
10090.ENSMUSP00000116278	Q497V8
10090.ENSMUSP00000014562	Q640Q9
10090.ENSMUSP00000034363	Q6NZB9
10090.ENSMUSP00000019333	Q7TMH4
10090.ENSMUSP00000024739	Q811H6
10090.ENSMUSP00000052011	Q8BJC3
10090.ENSMUSP00000129767	Q8BKE0
10090.ENSMUSP00000076948	Q8BPV0
10090.ENSMUSP00000034003	Q8BUL3
10090.ENSMUSP00000050783	Q8BWQ2
10090.ENSMUSP00000115136	Q8BX61
10090.ENSMUSP00000012580	Q8BZK0
10090.ENSMUSP00000033892	Q8BZM8
10090.ENSMUSP00000045539	Q91VG1
10090.ENSMUSP00000015723	Q925V3
10090.ENSMUSP00000019962	A0A087WP12
10090.ENSMUSP00000109901	A0A087WQ82
10090.ENSMUSP00000102429	A0A087WQH2
10090.ENSMUSP00000023129	D3YUE6
10090.ENSMUSP00000037962	D3Z0M4
10090.ENSMUSP00000045291	D3Z4I4
10090.ENSMUSP00000112790	H3BKB9
10090.ENSMUSP00000081122	I1E4X6
10090.ENSMUSP00000107857	O08673
10090.ENSMUSP00000137585	Q6PES2
10090.ENSMUSP00000096939	Q8C3X9
10090.ENSMUSP00000089793	Q8C4S5
10090.ENSMUSP00000024599	Q8C6V9
10090.ENSMUSP00000105926	Q8C715
10090.ENSMUSP00000044435	Q8CB82
10090.ENSMUSP00000063986	Q8CBJ0
10090.ENSMUSP00000111048	Q8CD22
10090.ENSMUSP00000018437	Q8CEH8
10090.ENSMUSP00000023405	Q8VCV3
10090.ENSMUSP00000033824	Q922T9
10090.ENSMUSP00000062078	Q99PB9
10090.ENSMUSP00000034755	V9GXR6
10090.ENSMUSP00000023694	D3YUI6
10090.ENSMUSP00000038075	D3YUR9
10090.ENSMUSP00000078690	D3YXB8
10090.ENSMUSP00000055178	D3YXI4
10090.ENSMUSP00000029564	D3YXP6
10090.ENSMUSP00000087544	D3Z0M5
10090.ENSMUSP00000041909	D3Z1T7
10090.ENSMUSP00000109151	D3Z2D8
10090.ENSMUSP00000044033	D3Z2I9
10090.ENSMUSP00000080219	D3Z318
10090.ENSMUSP00000118997	D3Z3P7
10090.ENSMUSP00000089936	D3Z483
10090.ENSMUSP00000061610	D3Z5Q3
10090.ENSMUSP00000104067	D3Z5R8
10090.ENSMUSP00000022377	D3Z7P6
10090.ENSMUSP00000042875	D5MCW5
10090.ENSMUSP00000038909	Q09J74
10090.ENSMUSP00000129441	Q3UWN3
10090.ENSMUSP00000021891	Q6NV96
10090.ENSMUSP00000128432	Q6P5H4
10090.ENSMUSP00000006632	Q6PHB4
10090.ENSMUSP00000104725	Q8BJ88
10090.ENSMUSP00000082183	Q8C3F4
10090.ENSMUSP00000085650	Q8VCJ7
10090.ENSMUSP00000029679	Q9D108
10090.ENSMUSP00000058455	V9GXQ4
10090.ENSMUSP00000053755	E2RUG8
10090.ENSMUSP00000120421	F8WGF2
10090.ENSMUSP00000050461	Q6ZQ53
10090.ENSMUSP00000070827	Q8CGT1
10090.ENSMUSP00000050503	Q1LZK7
10090.ENSMUSP00000076435	Q3KNE1
10090.ENSMUSP00000081003	L0L4R1
10090.ENSMUSP00000032477	Q571F3
10090.ENSMUSP00000030326	Q6NZE6
10090.ENSMUSP00000124179	E0CYH7
10090.ENSMUSP00000083725	O35157
10090.ENSMUSP00000027966	P97918
10090.ENSMUSP00000039170	Q496R9
10090.ENSMUSP00000083587	Q4FK06
10090.ENSMUSP00000040936	Q8K2R6
10090.ENSMUSP00000034441	Q8R346
10090.ENSMUSP00000034592	Q8R4B3
10090.ENSMUSP00000020329	Q99PK1
10090.ENSMUSP00000125312	Q9D4R7
10090.ENSMUSP00000105147	Q9DB22
10090.ENSMUSP00000099770	Q9JL39
10090.ENSMUSP00000079093	A2ABY6
10090.ENSMUSP00000112665	B7ZNR0
10090.ENSMUSP00000032994	D6REG2
10090.ENSMUSP00000033775	D6RFD5
10090.ENSMUSP00000108771	D6RFN8
10090.ENSMUSP00000015903	D6RGU4
10090.ENSMUSP00000033030	D6RHM9
10090.ENSMUSP00000045650	D6RI14
10090.ENSMUSP00000137140	D6RI93
10090.ENSMUSP00000103007	D6RIL6
10090.ENSMUSP00000060129	E0CYT7
10090.ENSMUSP00000001809	Q05DT1
10090.ENSMUSP00000109348	Q3V1V5
10090.ENSMUSP00000110447	Q8VCA7
10090.ENSMUSP00000110574	S4R2S7
10090.ENSMUSP00000016771	A2VCK0
10090.ENSMUSP00000019246	B7ZN13
10090.ENSMUSP00000050687	E9PVN1
10090.ENSMUSP00000130294	E9PWQ9
10090.ENSMUSP00000071843	E9PWT4
10090.ENSMUSP00000055254	E9PX54
10090.ENSMUSP00000132832	E9PXC3
10090.ENSMUSP00000126231	E9Q0C6
10090.ENSMUSP00000110233	E9Q573
10090.ENSMUSP00000104977	E9Q6P4
10090.ENSMUSP00000131718	E9Q7N2
10090.ENSMUSP00000025300	E9Q8A6
10090.ENSMUSP00000133279	E9Q9Y4
10090.ENSMUSP00000031779	G3UXA8
10090.ENSMUSP00000026568	G3UXS3
10090.ENSMUSP00000041260	G3UYH1
10090.ENSMUSP00000083926	G3X9J4
10090.ENSMUSP00000055321	Q3TTI7
10090.ENSMUSP00000015605	Q3TXP5
10090.ENSMUSP00000088085	Q3TYJ2
10090.ENSMUSP00000026662	Q3TZG6
10090.ENSMUSP00000030769	Q3U5V3
10090.ENSMUSP00000031447	Q3U737
10090.ENSMUSP00000041308	Q3UBH9
10090.ENSMUSP00000042808	Q3UD03
10090.ENSMUSP00000016678	Q3UIW3
10090.ENSMUSP00000034260	Q3UNN7
10090.ENSMUSP00000094974	Q3US44
10090.ENSMUSP00000031092	Q3UYI2
10090.ENSMUSP00000001451	Q3UZS1
10090.ENSMUSP00000005651	Q3V2F8
10090.ENSMUSP00000036710	Q3V377
10090.ENSMUSP00000127715	A0A087WR29
10090.ENSMUSP00000058470	A0A087WSS3
10090.ENSMUSP00000047202	G3UZ30
10090.ENSMUSP00000075167	Q3SYK5
10090.ENSMUSP00000109915	Q3TE95
10090.ENSMUSP00000079070	Q3TUS5
10090.ENSMUSP00000032286	B1A7S1
10090.ENSMUSP00000022217	Q3TD11
10090.ENSMUSP00000029545	Q3TDX5
10090.ENSMUSP00000069257	Q3TS88
10090.ENSMUSP00000077111	Q3TSX0
10090.ENSMUSP00000029911	Q3TV92
10090.ENSMUSP00000002403	Q3TVU9
10090.ENSMUSP00000137377	Q3TVY3
10090.ENSMUSP00000023295	Q3ZB04
10090.ENSMUSP00000048350	Q5RKP0
10090.ENSMUSP00000052592	Q8BW12
10090.ENSMUSP00000068328	Q8R320
10090.ENSMUSP00000083057	Q925P8
10090.ENSMUSP00000110801	Q3TAG1
10090.ENSMUSP00000060103	Q3TBW8
10090.ENSMUSP00000098108	Q3TCX6
10090.ENSMUSP00000071577	Q3TDU4
10090.ENSMUSP00000036890	Q3TIY5
10090.ENSMUSP00000027780	Q3TJW1
10090.ENSMUSP00000023610	Q3TQF7
10090.ENSMUSP00000042215	Q3TRP7
10090.ENSMUSP00000103252	Q3U0T7
10090.ENSMUSP00000133204	A0JLQ7
10090.ENSMUSP00000099616	B8LFM6
10090.ENSMUSP00000072859	Q4U108
10090.ENSMUSP00000061472	Q8C6Z0
10090.ENSMUSP00000025204	Q8CEH4
10090.ENSMUSP00000076267	Q920Y7
10090.ENSMUSP00000025270	Q9CXZ8
10090.ENSMUSP00000030326	B1ARV8
10090.ENSMUSP00000040176	E9QNR5
10090.ENSMUSP00000134010	L7N2E5
10090.ENSMUSP00000055542	Q5SVT1
10090.ENSMUSP00000100045	Q5U415
10090.ENSMUSP00000079628	Q8BT90
10090.ENSMUSP00000030572	A2A7R5
10090.ENSMUSP00000054275	A2API5
10090.ENSMUSP00000021606	F6T5L3
10090.ENSMUSP00000115695	H7BWX3
10090.ENSMUSP00000125956	L7N273
10090.ENSMUSP00000132382	L7N2D9
10090.ENSMUSP00000112782	Q2A657
10090.ENSMUSP00000049898	Q497Q8
10090.ENSMUSP00000075992	Q8C5P6
10090.ENSMUSP00000001801	Q9CTA9
10090.ENSMUSP00000046598	M0QWX4
10090.ENSMUSP00000041803	H3BJ69
10090.ENSMUSP00000104216	H3BJI0
10090.ENSMUSP00000085812	H3BKC9
10090.ENSMUSP00000068408	H3BLM9
10090.ENSMUSP00000066068	Q1A602
10090.ENSMUSP00000125121	Q45GR3
10090.ENSMUSP00000096399	V9GWZ5
10090.ENSMUSP00000037719	A1L354
10090.ENSMUSP00000057197	C9VZF3
10090.ENSMUSP00000005600	Q8BJK3
10090.ENSMUSP00000025542	Q8BTJ1
10090.ENSMUSP00000031850	Q9D6F5
10090.ENSMUSP00000022971	Q9Z197
10090.ENSMUSP00000129325	S4R242
10090.ENSMUSP00000019220	V9GXE7
10090.ENSMUSP00000020441	B1ART2
10090.ENSMUSP00000130264	B2RY70
10090.ENSMUSP00000118179	F6XJN3
10090.ENSMUSP00000106743	F6YTE1
10090.ENSMUSP00000128907	F7BTS7
10090.ENSMUSP00000023282	F7CHR4
10090.ENSMUSP00000030152	F7CUE2
10090.ENSMUSP00000038761	F8VPT7
10090.ENSMUSP00000050669	A2A7U0
10090.ENSMUSP00000074557	A2A961
10090.ENSMUSP00000076864	A2AEW2
10090.ENSMUSP00000102071	A2AGD6
10090.ENSMUSP00000080337	A2AGM2
10090.ENSMUSP00000028132	A2AHX3
10090.ENSMUSP00000106278	A2AU90
10090.ENSMUSP00000007171	A2CG33
10090.ENSMUSP00000022398	A9C480
10090.ENSMUSP00000020681	B0QZT9
10090.ENSMUSP00000091440	B1AT96
10090.ENSMUSP00000098956	B1AY26
10090.ENSMUSP00000110274	B1AY50
10090.ENSMUSP00000102546	B1B0B7
10090.ENSMUSP00000026273	F6TTF6
10090.ENSMUSP00000124548	F6U715
10090.ENSMUSP00000024786	F6W7D6
10090.ENSMUSP00000120911	F6YAR3
10090.ENSMUSP00000040152	F7BJB9
10090.ENSMUSP00000054072	J3QNR4
10090.ENSMUSP00000125357	J3QPI6
10090.ENSMUSP00000030110	Q5SRP0
10090.ENSMUSP00000033136	A6H663
10090.ENSMUSP00000020884	D3Z5W3
10090.ENSMUSP00000017147	F2Z472
10090.ENSMUSP00000136060	J3QJU9
10090.ENSMUSP00000133183	J3QNJ1
10090.ENSMUSP00000070935	Q2TJI2
10090.ENSMUSP00000023689	Q6LD21
10090.ENSMUSP00000110099	Q71S36
10090.ENSMUSP00000059043	Q8C3G2
10090.ENSMUSP00000103261	Q8CBR4
10090.ENSMUSP00000088493	Q8R228
10090.ENSMUSP00000108814	Q99NI0
10090.ENSMUSP00000096204	Q9D8Q8
10090.ENSMUSP00000062930	D3Z1S0
10090.ENSMUSP00000130201	Q08EB5
10090.ENSMUSP00000018637	B2RWX0
10090.ENSMUSP00000030187	F6SX70
10090.ENSMUSP00000126820	F6T8D7
10090.ENSMUSP00000000049	I7HPW5
10090.ENSMUSP00000052042	Z4YN92
10090.ENSMUSP00000102813	E9QME1
10090.ENSMUSP00000093789	E9QP94
10090.ENSMUSP00000049038	F6R9G0
10090.ENSMUSP00000044677	F6RBN0
10090.ENSMUSP00000008032	F6RP70
10090.ENSMUSP00000005394	F6SYJ2
10090.ENSMUSP00000125142	F6TBA6
10090.ENSMUSP00000065626	Q2M2M5
10090.ENSMUSP00000097363	Q2M2Q6
10090.ENSMUSP00000092376	Q2TJI5
10090.ENSMUSP00000034848	Q3UCF0
10090.ENSMUSP00000105949	Q571G5
10090.ENSMUSP00000077471	Q5SP86
10090.ENSMUSP00000072900	Q60915
10090.ENSMUSP00000104977	Q6ZPK3
10090.ENSMUSP00000091882	Q80VD9
10090.ENSMUSP00000000641	Q810B2
10090.ENSMUSP00000068895	Q8BPV9
10090.ENSMUSP00000039621	Q8BY26
10090.ENSMUSP00000026607	Q8CBI2
10090.ENSMUSP00000037126	Q8K2E5
10090.ENSMUSP00000069457	Q920Z4
10090.ENSMUSP00000030980	Q99KA6
10090.ENSMUSP00000103789	Q9CT28
10090.ENSMUSP00000087478	S4R170
10090.ENSMUSP00000093503	A0A087WQ37
10090.ENSMUSP00000059385	Q3TPM9
10090.ENSMUSP00000021607	Q3UE99
10090.ENSMUSP00000104889	Q80Y82
10090.ENSMUSP00000088369	Q8BLX1
10090.ENSMUSP00000006851	Q8BMY0
10090.ENSMUSP00000078806	Q8BVH0
10090.ENSMUSP00000091595	Q8BXM6
10090.ENSMUSP00000091917	Q8CA26
10090.ENSMUSP00000031445	Q8K3J7
10090.ENSMUSP00000021956	Q9CUY2
10090.ENSMUSP00000044517	H3BK07
10090.ENSMUSP00000001974	H3BL70
10090.ENSMUSP00000104069	Q5ND45
10090.ENSMUSP00000020251	Q61340
10090.ENSMUSP00000020904	Q6A035
10090.ENSMUSP00000037022	Q7TQB3
10090.ENSMUSP00000105623	Q80VL2
10090.ENSMUSP00000070504	Q8BQC6
10090.ENSMUSP00000037900	Q8BYR9
10090.ENSMUSP00000028527	Q8BZ45
10090.ENSMUSP00000112801	Q8C1Z6
10090.ENSMUSP00000098217	Q8C555
10090.ENSMUSP00000023531	Q8CA06
10090.ENSMUSP00000046595	Q8CEC8
10090.ENSMUSP00000039657	Q8R3M4
10090.ENSMUSP00000129784	Q924X9
10090.ENSMUSP00000107477	Q9CTL3
10090.ENSMUSP00000038014	Q9D0R0
10090.ENSMUSP00000094130	Q9DAP4
10090.ENSMUSP00000102095	Q9DBV8
10090.ENSMUSP00000072813	A2A4U4
10090.ENSMUSP00000038177	B0QZW7
10090.ENSMUSP00000099443	B1AQX1
10090.ENSMUSP00000025713	E0CX82
10090.ENSMUSP00000025707	E0CXR3
10090.ENSMUSP00000022971	F6PX41
10090.ENSMUSP00000056276	F6QPV9
10090.ENSMUSP00000096594	F6QV10
10090.ENSMUSP00000036921	F6S185
10090.ENSMUSP00000005769	F6SI44
10090.ENSMUSP00000131376	L7N2C8
10090.ENSMUSP00000127774	Q3THB0
10090.ENSMUSP00000026013	Q3U2X5
10090.ENSMUSP00000091318	Q3UDV5
10090.ENSMUSP00000083292	Q3UEE4
10090.ENSMUSP00000059000	Q3UQ32
10090.ENSMUSP00000020947	Q3UQM5
10090.ENSMUSP00000022197	Q3UY11
10090.ENSMUSP00000006286	Q5ND44
10090.ENSMUSP00000025160	B7ZN80
10090.ENSMUSP00000108742	B7ZNI3
10090.ENSMUSP00000080872	B9EJ38
10090.ENSMUSP00000069279	E9PUI6
10090.ENSMUSP00000131728	E9PVN6
10090.ENSMUSP00000042102	E9PY99
10090.ENSMUSP00000113676	E9PYI6
10090.ENSMUSP00000086730	E9PZ12
10090.ENSMUSP00000131843	E9PZG1
10090.ENSMUSP00000047951	E9PZL8
10090.ENSMUSP00000065089	E9Q1H3
10090.ENSMUSP00000108969	E9Q2G8
10090.ENSMUSP00000022040	E9Q352
10090.ENSMUSP00000130684	E9Q4U6
10090.ENSMUSP00000059864	E9Q500
10090.ENSMUSP00000113676	E9Q6E9
10090.ENSMUSP00000026795	E9Q6H6
10090.ENSMUSP00000022437	E9Q7H7
10090.ENSMUSP00000057732	E9Q9P8
10090.ENSMUSP00000066897	E9QAK1
