8364.ENSXETP00000049381	Q5XGC8
8364.ENSXETP00000062210	F6ZIU9
8364.ENSXETP00000053779	F7A986
8364.ENSXETP00000052939	F7AJ95
8364.ENSXETP00000052098	F7ANR4
8364.ENSXETP00000024159	F7BFT7
8364.ENSXETP00000015231	F7C6C7
8364.ENSXETP00000033243	F7CQA1
8364.ENSXETP00000063392	F7DVI4
8364.ENSXETP00000025518	F7E3H2
8364.ENSXETP00000063798	F7EG25
8364.ENSXETP00000063999	F7EK36
8364.ENSXETP00000041533	L7N3P4
8364.ENSXETP00000042842	F6QL53
8364.ENSXETP00000061962	F6QWX4
8364.ENSXETP00000003229	F6RE54
8364.ENSXETP00000014309	F6RRP6
8364.ENSXETP00000062825	F6RY36
8364.ENSXETP00000043952	F6SMA8
8364.ENSXETP00000022692	F6T0C4
8364.ENSXETP00000022176	F6T1F0
8364.ENSXETP00000061367	F6T6G0
8364.ENSXETP00000007130	F6TB50
8364.ENSXETP00000031415	F6TI61
8364.ENSXETP00000008471	F6TMG5
8364.ENSXETP00000061538	F6TWW2
8364.ENSXETP00000061350	F6TXR3
8364.ENSXETP00000048747	F6U5Z6
8364.ENSXETP00000043668	F6U861
8364.ENSXETP00000053259	F6UK04
8364.ENSXETP00000061105	F6US26
8364.ENSXETP00000014228	F6VMP6
8364.ENSXETP00000029306	F6VTA3
8364.ENSXETP00000024698	F6W4U9
8364.ENSXETP00000042590	F6W5T7
8364.ENSXETP00000021047	F6WGG9
8364.ENSXETP00000055817	F6WIH4
8364.ENSXETP00000003713	F6WQA1
8364.ENSXETP00000058287	F6XLC5
8364.ENSXETP00000060320	F6XN05
8364.ENSXETP00000034059	F6XNI3
8364.ENSXETP00000062996	F6Y2E0
8364.ENSXETP00000026406	F6YNG2
8364.ENSXETP00000048659	F6YSE0
8364.ENSXETP00000031321	F6YVD6
8364.ENSXETP00000033814	F6Z9E5
8364.ENSXETP00000055583	F6ZG09
8364.ENSXETP00000053154	F6ZR55
8364.ENSXETP00000025949	F6ZRA8
8364.ENSXETP00000047179	F6ZTK9
8364.ENSXETP00000019799	F6ZVJ1
8364.ENSXETP00000061278	F6ZVS0
8364.ENSXETP00000040992	F6ZXC6
8364.ENSXETP00000048143	F7A5H1
8364.ENSXETP00000009094	F7AEN8
8364.ENSXETP00000019730	F7AIL8
8364.ENSXETP00000015093	F7B0D7
8364.ENSXETP00000027061	F7B0K5
8364.ENSXETP00000040356	F7BAC0
8364.ENSXETP00000040093	F7BBQ8
8364.ENSXETP00000053940	F7BID5
8364.ENSXETP00000063022	F7CX40
8364.ENSXETP00000025601	F7CYF9
8364.ENSXETP00000009741	F7D1P6
8364.ENSXETP00000009955	F7D890
8364.ENSXETP00000056006	F7DFZ0
8364.ENSXETP00000021221	F7DIA7
8364.ENSXETP00000056211	F7DQE3
8364.ENSXETP00000049775	F7DRW5
8364.ENSXETP00000023981	F7E1L4
8364.ENSXETP00000032403	F7E4V1
8364.ENSXETP00000018940	F7E540
8364.ENSXETP00000044858	F7E780
8364.ENSXETP00000044695	F7E7L8
8364.ENSXETP00000060184	F7EA88
8364.ENSXETP00000051742	F7ES36
8364.ENSXETP00000044741	L7N2S1
8364.ENSXETP00000058315	L7N2Y1
8364.ENSXETP00000063427	L7N3L3
8364.ENSXETP00000005391	F6V1C3
8364.ENSXETP00000043319	F6YUT8
8364.ENSXETP00000062247	F6YW50
8364.ENSXETP00000046632	F6YZ07
8364.ENSXETP00000007798	F7AH95
8364.ENSXETP00000021260	F7ALX3
8364.ENSXETP00000002632	F7BUD0
8364.ENSXETP00000045787	F7BUQ3
8364.ENSXETP00000026010	F7BX03
8364.ENSXETP00000014013	F7BXF6
8364.ENSXETP00000062999	F7C806
8364.ENSXETP00000060182	F7D4B2
8364.ENSXETP00000049134	F7D838
8364.ENSXETP00000032941	F7DBA8
8364.ENSXETP00000037123	F7DEP5
8364.ENSXETP00000032055	F7DG87
8364.ENSXETP00000062397	F7E9W6
8364.ENSXETP00000016768	F7EIM1
8364.ENSXETP00000004763	F7EIW3
8364.ENSXETP00000062334	F6ST43
8364.ENSXETP00000061150	F6T859
8364.ENSXETP00000000597	F6TFW4
8364.ENSXETP00000034721	F6TMQ7
8364.ENSXETP00000034550	F6TP13
8364.ENSXETP00000029371	F6U8B2
8364.ENSXETP00000007644	F6URT8
8364.ENSXETP00000027591	F6V763
8364.ENSXETP00000041262	F6VCI1
8364.ENSXETP00000021069	F6VQD1
8364.ENSXETP00000061304	F6W9G4
8364.ENSXETP00000017310	F6WJ54
8364.ENSXETP00000000267	F6WMA7
8364.ENSXETP00000059253	F6WNB8
8364.ENSXETP00000058489	F6WSX6
8364.ENSXETP00000027149	F6WTS6
8364.ENSXETP00000018836	F6WWQ5
8364.ENSXETP00000045860	F6X2Z1
8364.ENSXETP00000058435	F6YDE7
8364.ENSXETP00000037994	F6YGJ5
8364.ENSXETP00000034856	F6YXI0
8364.ENSXETP00000022238	F6ZQI2
8364.ENSXETP00000052971	F6ZX56
8364.ENSXETP00000061254	F7AHH8
8364.ENSXETP00000021525	F7AKU7
8364.ENSXETP00000062657	F7BE44
8364.ENSXETP00000027807	F7BH03
8364.ENSXETP00000027442	F7BJG6
8364.ENSXETP00000040637	F7BV87
8364.ENSXETP00000000133	F7C1Q1
8364.ENSXETP00000063714	F7CFL5
8364.ENSXETP00000060224	F7CW66
8364.ENSXETP00000037610	F7CXK3
8364.ENSXETP00000018226	F7D692
8364.ENSXETP00000009511	F7DA28
8364.ENSXETP00000013588	F7DYK9
8364.ENSXETP00000060069	F7EB67
8364.ENSXETP00000020659	F7ECE5
8364.ENSXETP00000049016	F7EDH0
8364.ENSXETP00000051782	F7EKU9
8364.ENSXETP00000001264	F7ESG2
8364.ENSXETP00000061888	F6Q5B0
8364.ENSXETP00000004571	F6QPD2
8364.ENSXETP00000059698	F6QPY8
8364.ENSXETP00000028352	F6QQK3
8364.ENSXETP00000029946	F6R0G5
8364.ENSXETP00000058412	F6R3M2
8364.ENSXETP00000036301	F6R640
8364.ENSXETP00000061194	F6SFP5
8364.ENSXETP00000058899	F6SHB8
8364.ENSXETP00000025729	F6SYU9
8364.ENSXETP00000026577	F6T9G6
8364.ENSXETP00000007157	F6TAQ1
8364.ENSXETP00000062814	F6TC60
8364.ENSXETP00000029619	F6TEL0
8364.ENSXETP00000017635	F6TEU6
8364.ENSXETP00000061553	F6TIB8
8364.ENSXETP00000002215	F6VNQ4
8364.ENSXETP00000036218	F6WLM1
8364.ENSXETP00000060521	F6Z261
8364.ENSXETP00000045562	F6ZB37
8364.ENSXETP00000057291	F6ZCA1
8364.ENSXETP00000041191	F6ZQP3
8364.ENSXETP00000048138	F7ASF7
8364.ENSXETP00000015422	F7C4Z5
8364.ENSXETP00000037338	F7DNS3
8364.ENSXETP00000051604	F7DP39
8364.ENSXETP00000063169	F7E1A6
8364.ENSXETP00000032445	F7E461
8364.ENSXETP00000009623	F7EEN4
8364.ENSXETP00000063729	F7ERN7
8364.ENSXETP00000008300	L7N2P3
8364.ENSXETP00000009088	L7N2P8
8364.ENSXETP00000044960	L7N3X2
8364.ENSXETP00000031689	F6U8C1
8364.ENSXETP00000034522	F6UFF0
8364.ENSXETP00000059214	F6UMJ9
8364.ENSXETP00000038203	F6UVF6
8364.ENSXETP00000000778	F6UZC7
8364.ENSXETP00000017370	F6V0W1
8364.ENSXETP00000010345	F6VB01
8364.ENSXETP00000060688	F6VV59
8364.ENSXETP00000058696	F6W073
8364.ENSXETP00000062959	F6W7M3
8364.ENSXETP00000048974	F6WGQ7
8364.ENSXETP00000048965	F6WH56
8364.ENSXETP00000062767	F6WKD3
8364.ENSXETP00000058495	F6WSL3
8364.ENSXETP00000060330	F6WW84
8364.ENSXETP00000002716	F6X2C1
8364.ENSXETP00000052188	F6X7E8
8364.ENSXETP00000038945	F6XTW0
8364.ENSXETP00000062975	F6Y3B5
8364.ENSXETP00000050732	F6Y4J1
8364.ENSXETP00000059265	F6Y9S6
8364.ENSXETP00000040704	F6YNA4
8364.ENSXETP00000000957	F6YR25
8364.ENSXETP00000050960	F6YSG7
8364.ENSXETP00000034242	F6ZPI8
8364.ENSXETP00000061634	F6ZS92
8364.ENSXETP00000061455	F6ZU66
8364.ENSXETP00000045513	F6ZYW4
8364.ENSXETP00000022229	F7ABN1
8364.ENSXETP00000061235	F7AI31
8364.ENSXETP00000038644	F7AJF2
8364.ENSXETP00000014399	F7B922
8364.ENSXETP00000015686	F7BJ57
8364.ENSXETP00000013462	F7CLX7
8364.ENSXETP00000020149	F7CP65
8364.ENSXETP00000020594	F7CTT7
8364.ENSXETP00000006019	F7CV37
8364.ENSXETP00000063259	F7CVB7
8364.ENSXETP00000018232	F7D002
8364.ENSXETP00000063217	F7D1F0
8364.ENSXETP00000058712	F7D970
8364.ENSXETP00000051886	F7DNB6
8364.ENSXETP00000059953	F7DQW1
8364.ENSXETP00000001361	F7DTV4
8364.ENSXETP00000037721	F7DXH6
8364.ENSXETP00000044432	F7DZT0
8364.ENSXETP00000059912	F7E133
8364.ENSXETP00000063330	F7E5M2
8364.ENSXETP00000032683	F7E7Z7
8364.ENSXETP00000063586	F7E8F9
8364.ENSXETP00000063566	F7E8Z8
8364.ENSXETP00000060078	F7EAW9
8364.ENSXETP00000013028	F7EI78
8364.ENSXETP00000006559	F7EJH3
8364.ENSXETP00000043144	F7EKZ6
8364.ENSXETP00000025256	F7ELT2
8364.ENSXETP00000008590	L7N2P5
8364.ENSXETP00000036369	L7N3L2
8364.ENSXETP00000031147	Q6P380
8364.ENSXETP00000010064	A4IGM7
8364.ENSXETP00000058449	A4IIT3
8364.ENSXETP00000045785	A4QNK5
8364.ENSXETP00000038396	B0BMK6
8364.ENSXETP00000047657	B1H3E8
8364.ENSXETP00000013311	Q6EV11
8364.ENSXETP00000064089	A9UL51
8364.ENSXETP00000062020	B0JZG5
8364.ENSXETP00000053075	A9JSP7
8364.ENSXETP00000036375	B0JZD6
8364.ENSXETP00000041587	Q0P4I4
8364.ENSXETP00000063010	B5DEA6
8364.ENSXETP00000004898	K9J7M6
8364.ENSXETP00000060350	A4IHU1
8364.ENSXETP00000015810	K9J7W4
8364.ENSXETP00000045531	K9J8C6
8364.ENSXETP00000012915	Q08D20
8364.ENSXETP00000010319	Q6P7L6
8364.ENSXETP00000050377	A9JTP7
8364.ENSXETP00000061853	B0BMI0
8364.ENSXETP00000053759	Q6NTF1
8364.ENSXETP00000041845	Q6P615
8364.ENSXETP00000019398	Q6P800
8364.ENSXETP00000006189	K9J7N6
8364.ENSXETP00000056820	Q5XGF2
8364.ENSXETP00000042766	A9JTP5
8364.ENSXETP00000051008	B0JZ14
8364.ENSXETP00000059324	B0JZ78
8364.ENSXETP00000059176	Q08D08
8364.ENSXETP00000063428	Q0P4Y0
8364.ENSXETP00000015978	Q6GLI1
8364.ENSXETP00000061741	B0JZ50
8364.ENSXETP00000007497	Q08CW5
8364.ENSXETP00000063053	A4IHI7
8364.ENSXETP00000034677	A4IIP6
8364.ENSXETP00000059455	A4IIJ2
8364.ENSXETP00000048281	A4IHV8
8364.ENSXETP00000017826	A4II05
8364.ENSXETP00000048372	A4II45
8364.ENSXETP00000027421	A4II78
8364.ENSXETP00000063450	A4IIE0
8364.ENSXETP00000046208	A4IH03
8364.ENSXETP00000062878	Q0V9Y7
8364.ENSXETP00000001264	B1H2G6
8364.ENSXETP00000030517	B3DLI5
8364.ENSXETP00000060118	B3DLY0
8364.ENSXETP00000002494	G1K3A4
8364.ENSXETP00000035600	F6PS22
8364.ENSXETP00000059792	F6Q308
8364.ENSXETP00000043231	F6R7C1
8364.ENSXETP00000060468	F6RFX2
8364.ENSXETP00000044770	G8JLU1
8364.ENSXETP00000048002	Q6GLD7
8364.ENSXETP00000048969	B1WBI5
8364.ENSXETP00000058815	F6QQB4
8364.ENSXETP00000008453	Q28EM4
8364.ENSXETP00000001472	Q28FV8
8364.ENSXETP00000061416	Q28GK1
8364.ENSXETP00000007533	Q28GK7
8364.ENSXETP00000050582	Q28HZ2
8364.ENSXETP00000061929	B5DE21
8364.ENSXETP00000004556	F6QPX9
8364.ENSXETP00000060686	F6RDS7
8364.ENSXETP00000029183	F6SQI7
8364.ENSXETP00000006213	Q0V9Q0
8364.ENSXETP00000060637	F6SZ49
8364.ENSXETP00000038641	Q6DFQ6
8364.ENSXETP00000028606	F6Q0R4
8364.ENSXETP00000006714	F6Q964
8364.ENSXETP00000061839	F6QCQ9
8364.ENSXETP00000003409	F6RDC6
8364.ENSXETP00000054010	F6RMI1
8364.ENSXETP00000000318	F6RZU8
8364.ENSXETP00000058914	F6S2U5
8364.ENSXETP00000060811	F6TNY7
8364.ENSXETP00000046332	F6TQN2
8364.ENSXETP00000058305	F6TQT5
8364.ENSXETP00000022010	A0JM31
8364.ENSXETP00000027768	A0JM50
8364.ENSXETP00000050224	B1H100
8364.ENSXETP00000015340	B1H171
8364.ENSXETP00000042809	B1H333
8364.ENSXETP00000001767	Q28DP1
8364.ENSXETP00000054617	Q28IY0
8364.ENSXETP00000012027	Q5HZU2
8364.ENSXETP00000013225	A8WGX9
8364.ENSXETP00000058389	F6QW71
8364.ENSXETP00000059463	F6QZ04
8364.ENSXETP00000046384	F6REY1
8364.ENSXETP00000061954	F6SD94
8364.ENSXETP00000061196	F6SFN0
8364.ENSXETP00000048790	F6U591
8364.ENSXETP00000045076	F6UWW2
8364.ENSXETP00000039783	F6V607
8364.ENSXETP00000039173	F6W2F7
8364.ENSXETP00000045369	F6WEB3
8364.ENSXETP00000060332	F6WW69
8364.ENSXETP00000028222	F6WXV6
8364.ENSXETP00000035265	F6XJ82
8364.ENSXETP00000058619	F6YC17
8364.ENSXETP00000061291	F6ZVF5
8364.ENSXETP00000058937	F7AWL2
8364.ENSXETP00000019707	F7B5Z2
8364.ENSXETP00000003443	F7C561
8364.ENSXETP00000030456	F7CA82
8364.ENSXETP00000063948	F7CF50
8364.ENSXETP00000063262	F7CV78
8364.ENSXETP00000063575	F7E8Q0
8364.ENSXETP00000063568	F7E8Y8
8364.ENSXETP00000046943	F7EI64
8364.ENSXETP00000019413	L7N336
8364.ENSXETP00000052037	A8KBG4
8364.ENSXETP00000054801	F6QLM0
8364.ENSXETP00000062195	F6R905
8364.ENSXETP00000003012	F6RFS6
8364.ENSXETP00000060862	F6RM56
8364.ENSXETP00000045133	F6SKG1
8364.ENSXETP00000061565	F6T4F9
8364.ENSXETP00000061151	F6T849
8364.ENSXETP00000010199	F6TSB7
8364.ENSXETP00000038284	F6U264
8364.ENSXETP00000029880	F6U4G3
8364.ENSXETP00000062582	F6U8V8
8364.ENSXETP00000021688	F6VM22
8364.ENSXETP00000036248	F6VVA0
8364.ENSXETP00000012014	F6VVN4
8364.ENSXETP00000003369	F6W296
8364.ENSXETP00000011236	F6W868
8364.ENSXETP00000058832	F6XH41
8364.ENSXETP00000058461	F6XKB2
8364.ENSXETP00000054167	F6XUE4
8364.ENSXETP00000062995	F6Y2F9
8364.ENSXETP00000062976	F6Y3A9
8364.ENSXETP00000059188	F6YIL7
8364.ENSXETP00000003588	F6ZGC4
8364.ENSXETP00000050438	F7AT18
8364.ENSXETP00000039678	F7AWC9
8364.ENSXETP00000053596	F7AY00
8364.ENSXETP00000027296	F7AZ24
8364.ENSXETP00000043834	F7B315
8364.ENSXETP00000043707	F7BZ89
8364.ENSXETP00000059642	F7C905
8364.ENSXETP00000013463	F7CLX0
8364.ENSXETP00000063902	F7CRK3
8364.ENSXETP00000049791	F7DRP2
8364.ENSXETP00000037799	F7DS03
8364.ENSXETP00000013315	F7DU79
8364.ENSXETP00000020278	F7DUY6
8364.ENSXETP00000020639	F7EFY8
8364.ENSXETP00000018274	F7EVG5
8364.ENSXETP00000021687	L7N361
8364.ENSXETP00000054193	L7N3Z8
8364.ENSXETP00000059207	F6UNC3
8364.ENSXETP00000038232	F6UUF2
8364.ENSXETP00000000056	F6V4X2
8364.ENSXETP00000027578	F6V7R4
8364.ENSXETP00000053476	F6VC87
8364.ENSXETP00000053228	F6VCM9
8364.ENSXETP00000058629	F6W8T1
8364.ENSXETP00000054345	F6W8Z6
8364.ENSXETP00000058664	F6WRW0
8364.ENSXETP00000036494	F6XAY7
8364.ENSXETP00000019572	F6XWJ4
8364.ENSXETP00000002984	F6YKC6
8364.ENSXETP00000045235	F7A011
8364.ENSXETP00000041777	F7AA02
8364.ENSXETP00000061233	F7AI48
8364.ENSXETP00000036871	F7AN95
8364.ENSXETP00000023124	F7BSJ7
8364.ENSXETP00000062622	F7C0G4
8364.ENSXETP00000060159	F7DAW5
8364.ENSXETP00000018477	F7DBX7
8364.ENSXETP00000001154	F7DJV2
8364.ENSXETP00000063351	F7E0U6
8364.ENSXETP00000013503	F7E7K5
8364.ENSXETP00000063591	F7E8C2
8364.ENSXETP00000063584	F7E8G8
8364.ENSXETP00000060182	F7EGP8
8364.ENSXETP00000009809	F7EHK8
8364.ENSXETP00000037000	F7EHU5
8364.ENSXETP00000057045	Q6DFT1
8364.ENSXETP00000022687	Q6DJ67
8364.ENSXETP00000035815	A4QN94
8364.ENSXETP00000047804	A4QNB3
8364.ENSXETP00000063537	A4QNN1
8364.ENSXETP00000006369	A9JPF5
8364.ENSXETP00000002317	Q5F2N6
8364.ENSXETP00000003619	Q6DF23
8364.ENSXETP00000000670	Q6PBD2
8364.ENSXETP00000034262	A9UMQ8
8364.ENSXETP00000002692	B0BMC9
8364.ENSXETP00000052948	B0JZ62
8364.ENSXETP00000013857	B0JZH6
8364.ENSXETP00000012601	B1H3K5
8364.ENSXETP00000026880	K9J848
8364.ENSXETP00000063199	B6RCW1
8364.ENSXETP00000059201	Q6P1V6
8364.ENSXETP00000059925	Q28D31
8364.ENSXETP00000059605	F6PN32
8364.ENSXETP00000028580	F6QKB9
8364.ENSXETP00000028509	F6QPT1
8364.ENSXETP00000010762	F6TN82
8364.ENSXETP00000034205	Q6DF51
8364.ENSXETP00000009025	B1WAP0
8364.ENSXETP00000062756	B1WB02
8364.ENSXETP00000063046	B2GU86
8364.ENSXETP00000048663	B2GUA5
8364.ENSXETP00000036200	Q28BX3
8364.ENSXETP00000057859	Q28C93
8364.ENSXETP00000062701	Q28CM1
8364.ENSXETP00000044973	Q28CS9
8364.ENSXETP00000035744	Q28FE7
8364.ENSXETP00000035487	Q5M8V4
8364.ENSXETP00000046782	Q5FW15
8364.ENSXETP00000059635	F6PI46
8364.ENSXETP00000059633	F6PI56
8364.ENSXETP00000061920	F6PL76
8364.ENSXETP00000023679	F6PNC6
8364.ENSXETP00000054946	F6PTM4
8364.ENSXETP00000035788	F6Q7N3
8364.ENSXETP00000047755	F6Q7T3
8364.ENSXETP00000061988	F6QTI8
8364.ENSXETP00000042013	F6RNH6
8364.ENSXETP00000039240	F6RZZ6
8364.ENSXETP00000049800	F6SB60
8364.ENSXETP00000035275	F6SZN3
8364.ENSXETP00000046507	F6TQ63
8364.ENSXETP00000049425	Q07GA6
8364.ENSXETP00000007070	A0JM25
8364.ENSXETP00000023325	A2VCY7
8364.ENSXETP00000042475	B0JYW2
8364.ENSXETP00000042329	B1H330
8364.ENSXETP00000006003	B7FEW8
8364.ENSXETP00000042888	Q28DN9
8364.ENSXETP00000026957	A0JM69
8364.ENSXETP00000027675	B2GUJ8
8364.ENSXETP00000022363	B2GUS3
8364.ENSXETP00000060138	B5DEC7
8364.ENSXETP00000018115	E2IFV1
8364.ENSXETP00000062869	F6R3T4
8364.ENSXETP00000059272	F6SCP3
8364.ENSXETP00000062803	F6SPI9
8364.ENSXETP00000046905	F6TKL3
8364.ENSXETP00000021923	F6USB9
8364.ENSXETP00000002293	F6UV82
8364.ENSXETP00000058698	F6W053
8364.ENSXETP00000043831	F6WIP8
8364.ENSXETP00000034865	F6YAB3
8364.ENSXETP00000060502	F6Z5J5
8364.ENSXETP00000042107	F6Z8I6
8364.ENSXETP00000047142	F7AGX9
8364.ENSXETP00000064069	F7ANV1
8364.ENSXETP00000055814	F7ARV6
8364.ENSXETP00000015463	F7BJS3
8364.ENSXETP00000006725	F7C998
8364.ENSXETP00000033789	F7CDC7
8364.ENSXETP00000032374	F7CHJ2
8364.ENSXETP00000063274	F7CQ34
8364.ENSXETP00000063014	F7CXI9
8364.ENSXETP00000001664	F7CYB4
8364.ENSXETP00000009545	F7D2T0
8364.ENSXETP00000051611	F7DNY4
8364.ENSXETP00000051846	F7DTK1
8364.ENSXETP00000063147	F7E648
8364.ENSXETP00000025224	F7EMI3
8364.ENSXETP00000034550	L7N2Y9
8364.ENSXETP00000023000	L7N372
8364.ENSXETP00000031482	L7N3G3
8364.ENSXETP00000000937	A8E4U1
8364.ENSXETP00000059786	F6Q3D5
8364.ENSXETP00000002011	F6R063
8364.ENSXETP00000058784	F6RAB1
8364.ENSXETP00000046396	F6RE32
8364.ENSXETP00000054300	F6RJE9
8364.ENSXETP00000033998	F6SFD8
8364.ENSXETP00000007189	F6SJU6
8364.ENSXETP00000059258	F6T404
8364.ENSXETP00000008840	F6TK33
8364.ENSXETP00000063288	F6TNI3
8364.ENSXETP00000053279	F6UJF7
8364.ENSXETP00000005943	F6UQ32
8364.ENSXETP00000058337	F6V9Z8
8364.ENSXETP00000028257	F6W7A5
8364.ENSXETP00000047018	F6WAA4
8364.ENSXETP00000038986	F6X144
8364.ENSXETP00000038983	F6X156
8364.ENSXETP00000063845	F6X8W3
8364.ENSXETP00000017563	F6X8X4
8364.ENSXETP00000062757	F6XAP5
8364.ENSXETP00000048442	F6XC08
8364.ENSXETP00000055340	F6XDY9
8364.ENSXETP00000003968	F6XE59
8364.ENSXETP00000058372	F6XGS4
8364.ENSXETP00000058637	F6XJF0
8364.ENSXETP00000006846	F6XP01
8364.ENSXETP00000038451	F6XXE9
8364.ENSXETP00000055326	F6Y645
8364.ENSXETP00000059369	F6YH62
8364.ENSXETP00000014973	F6YJQ5
8364.ENSXETP00000026166	F6YP87
8364.ENSXETP00000024438	F6YTF8
8364.ENSXETP00000043304	F6YV49
8364.ENSXETP00000008782	F6YW30
8364.ENSXETP00000050251	F6YWR3
8364.ENSXETP00000046827	F6YXS8
8364.ENSXETP00000037946	F6Z3V8
8364.ENSXETP00000042072	F6ZEE3
8364.ENSXETP00000059917	F7AKY0
8364.ENSXETP00000058424	F7AQ05
8364.ENSXETP00000041737	F7ART6
8364.ENSXETP00000053725	F7AX43
8364.ENSXETP00000040360	F7BA61
8364.ENSXETP00000041944	F7BJ38
8364.ENSXETP00000003079	F7BNA5
8364.ENSXETP00000030460	F7CA00
8364.ENSXETP00000063281	F7CPX5
8364.ENSXETP00000013675	F7CSF8
8364.ENSXETP00000006022	F7CUS5
8364.ENSXETP00000044960	F7D3W6
8364.ENSXETP00000060185	F7D466
8364.ENSXETP00000063421	F7D7Z4
8364.ENSXETP00000001127	F7DKC4
8364.ENSXETP00000049753	F7DSA5
8364.ENSXETP00000032220	F7DV69
8364.ENSXETP00000049717	F7DX22
8364.ENSXETP00000056405	F7DZU6
8364.ENSXETP00000013721	F7E2R0
8364.ENSXETP00000063559	F7ECK2
8364.ENSXETP00000051316	F7EDS2
8364.ENSXETP00000060232	F7EFL8
8364.ENSXETP00000028989	F7EI88
8364.ENSXETP00000059890	F7EJ79
8364.ENSXETP00000063994	F7EQ22
8364.ENSXETP00000056364	F7ET71
8364.ENSXETP00000013794	Q5PPM3
8364.ENSXETP00000059734	F6Q7H2
8364.ENSXETP00000006551	F7EJK9
8364.ENSXETP00000059967	Q0P4X2
8364.ENSXETP00000009124	Q5BJ81
8364.ENSXETP00000002157	Q68EQ5
8364.ENSXETP00000014664	A9ULB5
8364.ENSXETP00000060726	A9ULD1
8364.ENSXETP00000007971	Q2TLY8
8364.ENSXETP00000031738	Q6NVS1
8364.ENSXETP00000061240	A4IHR3
8364.ENSXETP00000058540	A4IIN6
8364.ENSXETP00000014208	K9J7V2
8364.ENSXETP00000025503	K9J840
8364.ENSXETP00000060523	Q0IHX1
8364.ENSXETP00000036148	Q0IJ17
8364.ENSXETP00000044216	F7DV20
8364.ENSXETP00000059507	Q6DJA6
8364.ENSXETP00000042382	Q0V988
8364.ENSXETP00000062371	Q6P254
8364.ENSXETP00000050107	Q5BL53
8364.ENSXETP00000025503	B3DLW6
8364.ENSXETP00000009603	B3DM00
8364.ENSXETP00000007770	G1K3B1
8364.ENSXETP00000042122	G1K3J3
8364.ENSXETP00000050201	G1K3L1
8364.ENSXETP00000002571	Q28CL7
8364.ENSXETP00000021207	Q28FL3
8364.ENSXETP00000033243	Q5BL65
8364.ENSXETP00000035570	F6QD83
8364.ENSXETP00000025940	G8JLT9
8364.ENSXETP00000017468	Q66KJ1
8364.ENSXETP00000017668	B1WAQ3
8364.ENSXETP00000057028	B1WAW0
8364.ENSXETP00000012848	B2GUD5
8364.ENSXETP00000004045	B2GUM9
8364.ENSXETP00000047552	F6QCI1
8364.ENSXETP00000046195	Q28BM5
8364.ENSXETP00000055052	Q28EE4
8364.ENSXETP00000019715	Q28H47
8364.ENSXETP00000060869	F6RCY2
8364.ENSXETP00000059949	Q5FV94
8364.ENSXETP00000061443	Q0V9Y1
8364.ENSXETP00000056227	Q0VFE8
8364.ENSXETP00000018940	B4F6T7
8364.ENSXETP00000009505	F6PSS6
8364.ENSXETP00000059740	F6Q752
8364.ENSXETP00000035730	F6QE37
8364.ENSXETP00000023743	F6QEM5
8364.ENSXETP00000047501	F6QJ92
8364.ENSXETP00000042029	F6RNA0
8364.ENSXETP00000058546	F6S5D4
8364.ENSXETP00000029616	F6SVK1
8364.ENSXETP00000022787	F6SVY7
8364.ENSXETP00000051929	Q6DIG9
8364.ENSXETP00000059856	B9UIU0
8364.ENSXETP00000035752	B0JYX3
8364.ENSXETP00000022475	Q28GP8
8364.ENSXETP00000038243	Q28J94
8364.ENSXETP00000034299	B2RYY6
8364.ENSXETP00000009462	E9LYZ6
8364.ENSXETP00000035342	A8WGF6
8364.ENSXETP00000061131	F6Q3J8
8364.ENSXETP00000057162	F6QZR9
8364.ENSXETP00000062601	F6R4W2
8364.ENSXETP00000002317	F6RSH8
8364.ENSXETP00000059270	F6SCU7
8364.ENSXETP00000045972	F6SF85
8364.ENSXETP00000045972	F6SF94
8364.ENSXETP00000045950	F6SG95
8364.ENSXETP00000060824	F6SXP7
8364.ENSXETP00000005650	F6TF09
8364.ENSXETP00000048372	F6TM07
8364.ENSXETP00000008450	F6TN72
8364.ENSXETP00000015457	F6TXF4
8364.ENSXETP00000014545	F6U1V2
8364.ENSXETP00000062536	F6V2X0
8364.ENSXETP00000038732	F6VKD9
8364.ENSXETP00000003347	F6WSW6
8364.ENSXETP00000003960	F6XE82
8364.ENSXETP00000059181	F6YIX2
8364.ENSXETP00000037988	F6Z2U5
8364.ENSXETP00000022002	F6Z360
8364.ENSXETP00000002933	F6Z8F0
8364.ENSXETP00000015486	F7AXD2
8364.ENSXETP00000062239	F7BDW3
8364.ENSXETP00000029993	F7BX65
8364.ENSXETP00000015641	F7C4F4
8364.ENSXETP00000063684	F7D6T9
8364.ENSXETP00000032721	F7DHG1
8364.ENSXETP00000060103	F7DM60
8364.ENSXETP00000063869	F7DN27
8364.ENSXETP00000033600	F7DVF2
8364.ENSXETP00000049092	F7E020
8364.ENSXETP00000051160	F7E6G3
8364.ENSXETP00000011914	F7EEZ5
8364.ENSXETP00000004778	F7EIR0
8364.ENSXETP00000013154	L7N2V7
8364.ENSXETP00000015078	L7N2Y2
8364.ENSXETP00000044985	L7N3S5
8364.ENSXETP00000062862	F6R403
8364.ENSXETP00000056947	F6TV27
8364.ENSXETP00000026263	F6U3J0
8364.ENSXETP00000029831	F6UXE9
8364.ENSXETP00000024731	F6UYX6
8364.ENSXETP00000053808	F6V8T9
8364.ENSXETP00000029812	F6VP63
